Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
176,34,71,1.792,Baby_Scratch,2,1
176,34,72,1.793,Baby_Scratch,2,1
176,34,70,1.794,Baby_Scratch,2,1
176,34,71,1.795,Baby_Scratch,2,1
176,34,70,1.796,Baby_Scratch,2,1
176,34,71,1.797,Baby_Scratch,2,1
176,34,72,1.798,Baby_Scratch,2,1
176,34,71,1.799,Baby_Scratch,2,1
176,34,71,1.8,Baby_Scratch,2,1
176,34,72,1.801,Baby_Scratch,2,1
176,34,71,1.802,Baby_Scratch,2,1
176,34,72,1.803,Baby_Scratch,2,1
176,34,71,1.804,Baby_Scratch,2,1
176,34,71,1.805,Baby_Scratch,2,1
176,34,72,1.806,Baby_Scratch,2,1
176,34,71,1.807,Baby_Scratch,2,1
176,34,73,1.808,Baby_Scratch,2,1
176,34,72,1.81,Baby_Scratch,2,1
176,34,71,1.81,Baby_Scratch,2,1
176,34,72,1.811,Baby_Scratch,2,1
176,34,72,1.812,Baby_Scratch,2,1
176,34,73,1.814,Baby_Scratch,2,1
176,34,72,1.814,Baby_Scratch,2,1
176,34,71,1.815,Baby_Scratch,2,1
176,34,72,1.816,Baby_Scratch,2,1
176,34,73,1.817,Baby_Scratch,2,1
176,34,72,1.818,Baby_Scratch,2,1
176,34,74,1.819,Baby_Scratch,2,1
176,34,72,1.821,Baby_Scratch,2,1
176,34,73,1.821,Baby_Scratch,2,1
176,34,72,1.822,Baby_Scratch,2,1
176,34,73,1.823,Baby_Scratch,2,1
176,34,74,1.824,Baby_Scratch,2,1
176,34,72,1.825,Baby_Scratch,2,1
176,34,73,1.826,Baby_Scratch,2,1
176,34,73,1.827,Baby_Scratch,2,1
176,34,73,1.828,Baby_Scratch,2,1
176,34,75,1.829,Baby_Scratch,2,1
176,34,73,1.83,Baby_Scratch,2,1
176,34,74,1.831,Baby_Scratch,2,1
176,34,73,1.832,Baby_Scratch,2,1
176,34,72,1.833,Baby_Scratch,2,1
176,34,75,1.834,Baby_Scratch,2,1
176,34,73,1.835,Baby_Scratch,2,1
176,34,73,1.836,Baby_Scratch,2,1
176,34,74,1.837,Baby_Scratch,2,1
176,34,73,1.838,Baby_Scratch,2,1
176,34,76,1.839,Baby_Scratch,2,1
176,34,74,1.84,Baby_Scratch,2,1
176,34,74,1.841,Baby_Scratch,2,1
176,34,73,1.842,Baby_Scratch,2,1
176,34,73,1.843,Baby_Scratch,2,1
176,34,76,1.844,Baby_Scratch,2,1
176,34,75,1.845,Baby_Scratch,2,1
176,34,74,1.846,Baby_Scratch,2,1
176,34,74,1.848,Baby_Scratch,2,1
176,34,74,1.848,Baby_Scratch,2,1
176,34,75,1.849,Baby_Scratch,2,1
176,34,73,1.85,Baby_Scratch,2,1
176,34,75,1.851,Baby_Scratch,2,1
176,34,74,1.852,Baby_Scratch,2,1
176,34,74,1.854,Baby_Scratch,2,1
176,34,76,1.854,Baby_Scratch,2,1
176,34,74,1.855,Baby_Scratch,2,1
176,34,75,1.856,Baby_Scratch,2,1
176,34,73,1.857,Baby_Scratch,2,1
176,34,74,1.858,Baby_Scratch,2,1
176,34,76,1.859,Baby_Scratch,2,1
176,34,74,1.86,Baby_Scratch,2,1
176,34,75,1.861,Baby_Scratch,2,1
176,34,74,1.862,Baby_Scratch,2,1
176,34,74,1.863,Baby_Scratch,2,1
176,34,74,1.864,Baby_Scratch,2,1
176,34,75,1.865,Baby_Scratch,2,1
176,34,75,1.866,Baby_Scratch,2,1
176,34,74,1.867,Baby_Scratch,2,1
176,34,74,1.868,Baby_Scratch,2,1
176,34,74,1.869,Baby_Scratch,2,1
176,34,77,1.87,Baby_Scratch,2,1
176,34,74,1.871,Baby_Scratch,2,1
176,34,74,1.872,Baby_Scratch,2,1
176,34,74,1.873,Baby_Scratch,2,1
176,34,74,1.874,Baby_Scratch,2,1
176,34,76,1.875,Baby_Scratch,2,1
176,34,74,1.876,Baby_Scratch,2,1
176,34,74,1.877,Baby_Scratch,2,1
176,34,74,1.878,Baby_Scratch,2,1
176,34,74,1.879,Baby_Scratch,2,1
176,34,75,1.88,Baby_Scratch,2,1
176,34,74,1.881,Baby_Scratch,2,1
176,34,73,1.882,Baby_Scratch,2,1
176,34,74,1.883,Baby_Scratch,2,1
176,34,74,1.884,Baby_Scratch,2,1
176,34,76,1.885,Baby_Scratch,2,1
176,34,73,1.886,Baby_Scratch,2,1
176,34,74,1.887,Baby_Scratch,2,1
176,34,73,1.888,Baby_Scratch,2,1
176,34,73,1.889,Baby_Scratch,2,1
176,34,76,1.89,Baby_Scratch,2,1
176,34,73,1.891,Baby_Scratch,2,1
176,34,73,1.892,Baby_Scratch,2,1
176,34,74,1.893,Baby_Scratch,2,1
176,34,73,1.894,Baby_Scratch,2,1
176,34,74,1.895,Baby_Scratch,2,1
176,34,73,1.896,Baby_Scratch,2,1
176,34,73,1.897,Baby_Scratch,2,1
176,34,73,1.898,Baby_Scratch,2,1
176,34,73,1.899,Baby_Scratch,2,1
176,34,74,1.9,Baby_Scratch,2,1
176,34,72,1.901,Baby_Scratch,2,1
176,34,74,1.902,Baby_Scratch,2,1
176,34,72,1.903,Baby_Scratch,2,1
176,34,72,1.904,Baby_Scratch,2,1
176,34,74,1.905,Baby_Scratch,2,1
176,34,73,1.906,Baby_Scratch,2,1
176,34,72,1.907,Baby_Scratch,2,1
176,34,72,1.908,Baby_Scratch,2,1
176,34,72,1.909,Baby_Scratch,2,1
176,34,74,1.91,Baby_Scratch,2,1
176,34,71,1.911,Baby_Scratch,2,1
176,34,72,1.912,Baby_Scratch,2,1
176,34,71,1.913,Baby_Scratch,2,1
176,34,71,1.914,Baby_Scratch,2,1
176,34,73,1.915,Baby_Scratch,2,1
176,34,71,1.916,Baby_Scratch,2,1
176,34,71,1.917,Baby_Scratch,2,1
176,34,71,1.918,Baby_Scratch,2,1
176,34,70,1.92,Baby_Scratch,2,1
176,34,73,1.92,Baby_Scratch,2,1
176,34,70,1.921,Baby_Scratch,2,1
176,34,71,1.922,Baby_Scratch,2,1
176,34,70,1.923,Baby_Scratch,2,1
176,34,70,1.924,Baby_Scratch,2,1
176,34,71,1.925,Baby_Scratch,2,1
176,34,71,1.926,Baby_Scratch,2,1
176,34,70,1.927,Baby_Scratch,2,1
176,34,69,1.928,Baby_Scratch,2,1
176,34,70,1.929,Baby_Scratch,2,1
176,34,70,1.93,Baby_Scratch,2,1
176,34,71,1.931,Baby_Scratch,2,1
176,34,69,1.932,Baby_Scratch,2,1
176,34,70,1.933,Baby_Scratch,2,1
176,34,69,1.934,Baby_Scratch,2,1
176,34,69,1.935,Baby_Scratch,2,1
176,34,71,1.936,Baby_Scratch,2,1
176,34,69,1.937,Baby_Scratch,2,1
176,34,69,1.938,Baby_Scratch,2,1
176,34,69,1.939,Baby_Scratch,2,1
176,34,69,1.94,Baby_Scratch,2,1
176,34,69,1.941,Baby_Scratch,2,1
176,34,69,1.942,Baby_Scratch,2,1
176,34,68,1.943,Baby_Scratch,2,1
176,34,69,1.944,Baby_Scratch,2,1
176,34,68,1.945,Baby_Scratch,2,1
176,34,69,1.946,Baby_Scratch,2,1
176,34,69,1.947,Baby_Scratch,2,1
176,34,68,1.948,Baby_Scratch,2,1
176,34,68,1.949,Baby_Scratch,2,1
176,34,68,1.95,Baby_Scratch,2,1
176,34,69,1.951,Baby_Scratch,2,1
176,34,68,1.952,Baby_Scratch,2,1
176,34,68,1.953,Baby_Scratch,2,1
176,34,68,1.954,Baby_Scratch,2,1
176,34,68,1.955,Baby_Scratch,2,1
176,34,69,1.956,Baby_Scratch,2,1
176,34,68,1.957,Baby_Scratch,2,1
176,34,67,1.959,Baby_Scratch,2,1
176,34,68,1.959,Baby_Scratch,2,1
176,34,67,1.96,Baby_Scratch,2,1
176,34,68,1.961,Baby_Scratch,2,1
176,34,67,1.962,Baby_Scratch,2,1
176,34,68,1.963,Baby_Scratch,2,1
176,34,67,1.964,Baby_Scratch,2,1
176,34,67,1.965,Baby_Scratch,2,1
176,34,68,1.966,Baby_Scratch,2,1
176,34,68,1.967,Baby_Scratch,2,1
176,34,67,1.968,Baby_Scratch,2,1
176,34,67,1.97,Baby_Scratch,2,1
176,34,67,1.97,Baby_Scratch,2,1
176,34,68,1.971,Baby_Scratch,2,1
176,34,67,1.972,Baby_Scratch,2,1
176,34,67,1.973,Baby_Scratch,2,1
176,34,67,1.974,Baby_Scratch,2,1
176,34,67,1.975,Baby_Scratch,2,1
176,34,67,1.976,Baby_Scratch,2,1
176,34,67,1.977,Baby_Scratch,2,1
176,34,67,1.979,Baby_Scratch,2,1
176,34,67,1.98,Baby_Scratch,2,1
176,34,67,1.981,Baby_Scratch,2,1
176,34,66,1.982,Baby_Scratch,2,1
176,34,68,1.983,Baby_Scratch,2,1
176,34,66,1.984,Baby_Scratch,2,1
176,34,67,1.985,Baby_Scratch,2,1
176,34,66,1.986,Baby_Scratch,2,1
176,34,67,1.986,Baby_Scratch,2,1
176,34,67,1.987,Baby_Scratch,2,1
176,34,66,1.989,Baby_Scratch,2,1
176,34,67,1.989,Baby_Scratch,2,1
176,34,66,1.99,Baby_Scratch,2,1
176,34,66,1.991,Baby_Scratch,2,1
176,34,67,1.992,Baby_Scratch,2,1
176,34,66,1.993,Baby_Scratch,2,1
176,34,67,1.994,Baby_Scratch,2,1
176,34,66,1.995,Baby_Scratch,2,1
176,34,66,1.997,Baby_Scratch,2,1
176,34,67,1.998,Baby_Scratch,2,1
176,34,66,1.999,Baby_Scratch,2,1
176,34,66,2,Baby_Scratch,2,1
176,34,66,2,Baby_Scratch,2,1
176,34,66,2.001,Baby_Scratch,2,1
176,34,67,2.002,Baby_Scratch,2,1
176,34,66,2.003,Baby_Scratch,2,1
176,34,66,2.004,Baby_Scratch,2,1
176,34,66,2.005,Baby_Scratch,2,1
176,34,66,2.006,Baby_Scratch,2,1
176,34,66,2.007,Baby_Scratch,2,1
176,34,66,2.008,Baby_Scratch,2,1
176,34,66,2.009,Baby_Scratch,2,1
176,34,66,2.011,Baby_Scratch,2,1
176,34,65,2.012,Baby_Scratch,2,1
176,34,67,2.012,Baby_Scratch,2,1
176,34,65,2.014,Baby_Scratch,2,1
176,34,66,2.014,Baby_Scratch,2,1
176,34,66,2.015,Baby_Scratch,2,1
176,34,65,2.016,Baby_Scratch,2,1
176,34,66,2.017,Baby_Scratch,2,1
176,34,66,2.018,Baby_Scratch,2,1
176,34,66,2.019,Baby_Scratch,2,1
176,34,65,2.021,Baby_Scratch,2,1
176,34,66,2.022,Baby_Scratch,2,1
176,34,65,2.022,Baby_Scratch,2,1
176,34,66,2.024,Baby_Scratch,2,1
176,34,65,2.024,Baby_Scratch,2,1
176,34,66,2.025,Baby_Scratch,2,1
176,34,65,2.027,Baby_Scratch,2,1
176,34,66,2.028,Baby_Scratch,2,1
176,34,65,2.028,Baby_Scratch,2,1
176,34,65,2.03,Baby_Scratch,2,1
176,34,65,2.03,Baby_Scratch,2,1
176,34,65,2.031,Baby_Scratch,2,1
176,34,66,2.033,Baby_Scratch,2,1
176,34,65,2.033,Baby_Scratch,2,1
176,34,65,2.034,Baby_Scratch,2,1
176,34,65,2.035,Baby_Scratch,2,1
176,34,65,2.036,Baby_Scratch,2,1
176,34,65,2.037,Baby_Scratch,2,1
176,34,65,2.039,Baby_Scratch,2,1
176,34,65,2.04,Baby_Scratch,2,1
176,34,65,2.04,Baby_Scratch,2,1
176,34,65,2.043,Baby_Scratch,2,1
176,34,65,2.044,Baby_Scratch,2,1
176,34,65,2.045,Baby_Scratch,2,1
