Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
176,34,60,4.196,Stab,2,1
176,34,60,4.197,Stab,2,1
176,34,60,4.198,Stab,2,1
176,34,58,4.199,Stab,2,1
176,34,59,4.2,Stab,2,1
176,34,58,4.201,Stab,2,1
176,34,58,4.202,Stab,2,1
176,34,57,4.203,Stab,2,1
176,34,57,4.204,Stab,2,1
176,34,55,4.205,Stab,2,1
176,34,56,4.206,Stab,2,1
176,34,55,4.207,Stab,2,1
176,34,56,4.208,Stab,2,1
176,34,54,4.209,Stab,2,1
176,34,53,4.21,Stab,2,1
176,34,53,4.211,Stab,2,1
176,34,54,4.212,Stab,2,1
176,34,53,4.213,Stab,2,1
176,34,52,4.214,Stab,2,1
176,34,50,4.215,Stab,2,1
176,34,52,4.216,Stab,2,1
176,34,51,4.217,Stab,2,1
176,34,51,4.218,Stab,2,1
176,34,51,4.219,Stab,2,1
176,34,48,4.221,Stab,2,1
176,34,50,4.221,Stab,2,1
176,34,50,4.222,Stab,2,1
176,34,49,4.223,Stab,2,1
176,34,49,4.224,Stab,2,1
176,34,46,4.225,Stab,2,1
176,34,48,4.226,Stab,2,1
176,34,48,4.227,Stab,2,1
176,34,47,4.228,Stab,2,1
176,34,48,4.229,Stab,2,1
176,34,44,4.231,Stab,2,1
176,34,46,4.231,Stab,2,1
176,34,47,4.232,Stab,2,1
176,34,47,4.233,Stab,2,1
176,34,46,4.235,Stab,2,1
176,34,43,4.235,Stab,2,1
176,34,46,4.236,Stab,2,1
176,34,46,4.237,Stab,2,1
176,34,45,4.239,Stab,2,1
176,34,45,4.239,Stab,2,1
176,34,41,4.24,Stab,2,1
176,34,45,4.241,Stab,2,1
176,34,45,4.242,Stab,2,1
176,34,44,4.243,Stab,2,1
176,34,45,4.244,Stab,2,1
176,34,40,4.245,Stab,2,1
176,34,44,4.246,Stab,2,1
176,34,44,4.247,Stab,2,1
176,34,44,4.248,Stab,2,1
176,34,45,4.249,Stab,2,1
176,34,44,4.25,Stab,2,1
176,34,40,4.251,Stab,2,1
176,34,44,4.252,Stab,2,1
176,34,44,4.254,Stab,2,1
176,34,44,4.254,Stab,2,1
176,34,43,4.255,Stab,2,1
176,34,39,4.256,Stab,2,1
176,34,43,4.257,Stab,2,1
176,34,44,4.258,Stab,2,1
176,34,43,4.259,Stab,2,1
176,34,44,4.26,Stab,2,1
176,34,39,4.261,Stab,2,1
176,34,44,4.262,Stab,2,1
176,34,44,4.263,Stab,2,1
176,34,43,4.264,Stab,2,1
176,34,44,4.265,Stab,2,1
176,34,40,4.266,Stab,2,1
176,34,43,4.267,Stab,2,1
176,34,44,4.268,Stab,2,1
176,34,43,4.269,Stab,2,1
176,34,44,4.27,Stab,2,1
176,34,40,4.271,Stab,2,1
176,34,45,4.272,Stab,2,1
176,34,44,4.273,Stab,2,1
176,34,44,4.274,Stab,2,1
176,34,45,4.275,Stab,2,1
176,34,42,4.276,Stab,2,1
176,34,44,4.278,Stab,2,1
176,34,44,4.278,Stab,2,1
176,34,45,4.279,Stab,2,1
176,34,45,4.28,Stab,2,1
176,34,42,4.281,Stab,2,1
176,34,45,4.283,Stab,2,1
176,34,45,4.283,Stab,2,1
176,34,47,4.284,Stab,2,1
176,34,45,4.285,Stab,2,1
176,34,42,4.286,Stab,2,1
176,34,46,4.287,Stab,2,1
176,34,46,4.288,Stab,2,1
176,34,47,4.289,Stab,2,1
176,34,46,4.29,Stab,2,1
176,34,43,4.292,Stab,2,1
176,34,46,4.293,Stab,2,1
176,34,47,4.293,Stab,2,1
176,34,47,4.294,Stab,2,1
176,34,47,4.295,Stab,2,1
176,34,45,4.296,Stab,2,1
176,34,48,4.297,Stab,2,1
176,34,47,4.298,Stab,2,1
176,34,48,4.299,Stab,2,1
176,34,48,4.3,Stab,2,1
176,34,48,4.302,Stab,2,1
176,34,47,4.302,Stab,2,1
176,34,50,4.303,Stab,2,1
176,34,49,4.304,Stab,2,1
176,34,48,4.306,Stab,2,1
176,34,50,4.306,Stab,2,1
176,34,48,4.307,Stab,2,1
176,34,51,4.309,Stab,2,1
176,34,51,4.309,Stab,2,1
176,34,50,4.31,Stab,2,1
176,34,50,4.311,Stab,2,1
176,34,48,4.312,Stab,2,1
176,34,52,4.313,Stab,2,1
176,34,52,4.314,Stab,2,1
176,34,52,4.315,Stab,2,1
176,34,52,4.316,Stab,2,1
176,34,50,4.318,Stab,2,1
176,34,53,4.318,Stab,2,1
176,34,53,4.319,Stab,2,1
176,34,53,4.321,Stab,2,1
176,34,54,4.321,Stab,2,1
176,34,51,4.322,Stab,2,1
176,34,54,4.324,Stab,2,1
176,34,54,4.324,Stab,2,1
176,34,55,4.325,Stab,2,1
176,34,55,4.326,Stab,2,1
176,34,53,4.327,Stab,2,1
176,34,55,4.328,Stab,2,1
176,34,56,4.329,Stab,2,1
176,34,56,4.33,Stab,2,1
176,34,56,4.331,Stab,2,1
176,34,56,4.332,Stab,2,1
176,34,57,4.333,Stab,2,1
176,34,57,4.334,Stab,2,1
176,34,58,4.335,Stab,2,1
176,34,58,4.336,Stab,2,1
176,34,57,4.338,Stab,2,1
176,34,58,4.338,Stab,2,1
176,34,59,4.339,Stab,2,1
176,34,59,4.34,Stab,2,1
176,34,59,4.341,Stab,2,1
176,34,59,4.342,Stab,2,1
176,34,60,4.343,Stab,2,1
176,34,60,4.344,Stab,2,1
176,34,60,4.345,Stab,2,1
176,34,61,4.346,Stab,2,1
176,34,60,4.347,Stab,2,1
176,34,61,4.348,Stab,2,1
176,34,61,4.349,Stab,2,1
176,34,62,4.35,Stab,2,1
176,34,62,4.352,Stab,2,1
176,34,62,4.352,Stab,2,1
