Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
182,31,98,0.303,Flare,1,4
182,63,44,0.303,Flare,1,4
176,34,72,0.303,Flare,1,4
176,34,73,0.305,Flare,1,4
176,34,72,0.306,Flare,1,4
176,34,75,0.307,Flare,1,4
176,34,73,0.307,Flare,1,4
176,34,75,0.309,Flare,1,4
176,34,74,0.31,Flare,1,4
176,34,74,0.31,Flare,1,4
176,34,73,0.312,Flare,1,4
176,34,73,0.313,Flare,1,4
182,31,100,0.313,Flare,1,4
182,63,44,0.313,Flare,1,4
176,34,76,0.313,Flare,1,4
182,31,101,0.314,Flare,1,4
182,63,60,0.314,Flare,1,4
176,34,73,0.314,Flare,1,4
182,31,102,0.316,Flare,1,4
182,63,92,0.316,Flare,1,4
176,34,74,0.316,Flare,1,4
182,31,103,0.317,Flare,1,4
182,63,60,0.317,Flare,1,4
176,34,73,0.317,Flare,1,4
182,31,104,0.318,Flare,1,4
182,63,108,0.318,Flare,1,4
176,34,74,0.318,Flare,1,4
182,31,106,0.318,Flare,1,4
182,63,12,0.318,Flare,1,4
176,34,75,0.318,Flare,1,4
182,31,107,0.319,Flare,1,4
182,63,93,0.319,Flare,1,4
176,34,73,0.319,Flare,1,4
182,31,109,0.321,Flare,1,4
182,63,29,0.321,Flare,1,4
176,34,74,0.321,Flare,1,4
182,31,111,0.321,Flare,1,4
182,63,61,0.321,Flare,1,4
176,34,73,0.321,Flare,1,4
182,31,113,0.322,Flare,1,4
182,63,93,0.322,Flare,1,4
176,34,74,0.322,Flare,1,4
182,31,115,0.324,Flare,1,4
182,63,78,0.324,Flare,1,4
176,34,75,0.324,Flare,1,4
182,31,117,0.324,Flare,1,4
182,63,126,0.324,Flare,1,4
176,34,74,0.324,Flare,1,4
182,31,120,0.325,Flare,1,4
182,63,30,0.325,Flare,1,4
176,34,74,0.325,Flare,1,4
182,31,122,0.326,Flare,1,4
182,63,94,0.326,Flare,1,4
176,34,73,0.326,Flare,1,4
182,31,124,0.327,Flare,1,4
182,63,111,0.327,Flare,1,4
176,34,74,0.327,Flare,1,4
182,31,127,0.329,Flare,1,4
182,63,31,0.329,Flare,1,4
176,34,75,0.329,Flare,1,4
182,31,127,0.33,Flare,1,4
182,63,127,0.33,Flare,1,4
176,34,73,0.33,Flare,1,4
176,34,74,0.331,Flare,1,4
176,34,73,0.332,Flare,1,4
176,34,74,0.332,Flare,1,4
176,34,75,0.334,Flare,1,4
176,34,73,0.334,Flare,1,4
176,34,74,0.335,Flare,1,4
176,34,73,0.336,Flare,1,4
176,34,73,0.337,Flare,1,4
176,34,75,0.339,Flare,1,4
176,34,73,0.34,Flare,1,4
176,34,73,0.341,Flare,1,4
176,34,73,0.342,Flare,1,4
176,34,73,0.343,Flare,1,4
176,34,74,0.343,Flare,1,4
176,34,72,0.345,Flare,1,4
176,34,72,0.346,Flare,1,4
176,34,73,0.346,Flare,1,4
176,34,73,0.347,Flare,1,4
176,34,74,0.349,Flare,1,4
176,34,71,0.349,Flare,1,4
176,34,72,0.35,Flare,1,4
176,34,71,0.351,Flare,1,4
176,34,72,0.353,Flare,1,4
176,34,74,0.354,Flare,1,4
176,34,71,0.354,Flare,1,4
176,34,72,0.356,Flare,1,4
176,34,71,0.356,Flare,1,4
176,34,71,0.358,Flare,1,4
176,34,72,0.359,Flare,1,4
176,34,72,0.359,Flare,1,4
176,34,72,0.36,Flare,1,4
176,34,71,0.362,Flare,1,4
176,34,70,0.362,Flare,1,4
176,34,71,0.363,Flare,1,4
176,34,71,0.364,Flare,1,4
176,34,70,0.365,Flare,1,4
176,34,70,0.366,Flare,1,4
176,34,70,0.367,Flare,1,4
176,34,70,0.368,Flare,1,4
176,34,70,0.369,Flare,1,4
176,34,70,0.37,Flare,1,4
176,34,69,0.371,Flare,1,4
176,34,69,0.373,Flare,1,4
176,34,69,0.373,Flare,1,4
176,34,70,0.375,Flare,1,4
176,34,69,0.375,Flare,1,4
176,34,69,0.376,Flare,1,4
176,34,68,0.378,Flare,1,4
176,34,69,0.379,Flare,1,4
176,34,68,0.38,Flare,1,4
176,34,68,0.381,Flare,1,4
176,34,67,0.382,Flare,1,4
176,34,68,0.382,Flare,1,4
176,34,67,0.383,Flare,1,4
176,34,68,0.384,Flare,1,4
176,34,67,0.385,Flare,1,4
176,34,67,0.387,Flare,1,4
176,34,66,0.388,Flare,1,4
176,34,67,0.389,Flare,1,4
176,34,67,0.389,Flare,1,4
176,34,66,0.391,Flare,1,4
176,34,65,0.392,Flare,1,4
176,34,66,0.392,Flare,1,4
176,34,65,0.393,Flare,1,4
176,34,66,0.395,Flare,1,4
176,34,65,0.395,Flare,1,4
176,34,65,0.396,Flare,1,4
176,34,65,0.397,Flare,1,4
176,34,65,0.399,Flare,1,4
176,34,65,0.399,Flare,1,4
176,34,65,0.401,Flare,1,4
176,34,63,0.405,Flare,1,4
176,34,63,0.409,Flare,1,4
176,34,63,0.411,Flare,1,4
176,34,63,0.415,Flare,1,4
176,34,63,0.415,Flare,1,4
176,34,63,0.418,Flare,1,4
176,34,63,0.419,Flare,1,4
176,34,63,0.42,Flare,1,4
176,34,63,0.421,Flare,1,4
176,34,63,0.422,Flare,1,4
176,34,63,0.423,Flare,1,4
176,34,63,0.424,Flare,1,4
176,34,63,0.425,Flare,1,4
176,34,62,0.426,Flare,1,4
176,34,63,0.428,Flare,1,4
176,34,62,0.428,Flare,1,4
176,34,63,0.429,Flare,1,4
176,34,62,0.43,Flare,1,4
176,34,62,0.431,Flare,1,4
176,34,62,0.432,Flare,1,4
176,34,62,0.433,Flare,1,4
176,34,62,0.434,Flare,1,4
176,34,62,0.436,Flare,1,4
176,34,62,0.436,Flare,1,4
176,34,62,0.437,Flare,1,4
176,34,61,0.438,Flare,1,4
176,34,62,0.439,Flare,1,4
176,34,61,0.44,Flare,1,4
176,34,61,0.442,Flare,1,4
176,34,62,0.443,Flare,1,4
176,34,61,0.443,Flare,1,4
176,34,61,0.445,Flare,1,4
176,34,61,0.445,Flare,1,4
176,34,61,0.446,Flare,1,4
176,34,61,0.447,Flare,1,4
176,34,61,0.448,Flare,1,4
176,34,61,0.449,Flare,1,4
176,34,60,0.45,Flare,1,4
176,34,61,0.451,Flare,1,4
176,34,61,0.452,Flare,1,4
176,34,60,0.453,Flare,1,4
176,34,61,0.454,Flare,1,4
176,34,60,0.456,Flare,1,4
176,34,60,0.456,Flare,1,4
176,34,61,0.457,Flare,1,4
176,34,60,0.459,Flare,1,4
176,34,60,0.46,Flare,1,4
176,34,60,0.46,Flare,1,4
176,34,60,0.462,Flare,1,4
176,34,61,0.462,Flare,1,4
176,34,60,0.463,Flare,1,4
176,34,60,0.465,Flare,1,4
176,34,59,0.465,Flare,1,4
176,34,60,0.466,Flare,1,4
176,34,60,0.468,Flare,1,4
176,34,60,0.468,Flare,1,4
176,34,60,0.469,Flare,1,4
176,34,59,0.47,Flare,1,4
176,34,59,0.471,Flare,1,4
176,34,60,0.472,Flare,1,4
176,34,59,0.473,Flare,1,4
176,34,59,0.474,Flare,1,4
176,34,59,0.475,Flare,1,4
176,34,59,0.476,Flare,1,4
176,34,59,0.477,Flare,1,4
176,34,59,0.478,Flare,1,4
176,34,59,0.48,Flare,1,4
176,34,58,0.48,Flare,1,4
176,34,59,0.481,Flare,1,4
176,34,59,0.482,Flare,1,4
176,34,59,0.483,Flare,1,4
176,34,58,0.484,Flare,1,4
176,34,59,0.485,Flare,1,4
176,34,57,0.486,Flare,1,4
176,34,58,0.487,Flare,1,4
176,34,58,0.488,Flare,1,4
176,34,59,0.489,Flare,1,4
176,34,58,0.49,Flare,1,4
176,34,57,0.492,Flare,1,4
176,34,58,0.493,Flare,1,4
176,34,58,0.493,Flare,1,4
176,34,57,0.495,Flare,1,4
176,34,57,0.495,Flare,1,4
176,34,55,0.496,Flare,1,4
176,34,57,0.497,Flare,1,4
176,34,56,0.498,Flare,1,4
176,34,56,0.499,Flare,1,4
176,34,57,0.5,Flare,1,4
176,34,56,0.501,Flare,1,4
176,34,56,0.502,Flare,1,4
176,34,56,0.504,Flare,1,4
176,34,55,0.504,Flare,1,4
176,34,56,0.505,Flare,1,4
176,34,53,0.506,Flare,1,4
176,34,56,0.508,Flare,1,4
176,34,54,0.508,Flare,1,4
176,34,55,0.509,Flare,1,4
176,34,55,0.51,Flare,1,4
176,34,51,0.511,Flare,1,4
176,34,54,0.512,Flare,1,4
176,34,54,0.513,Flare,1,4
176,34,54,0.514,Flare,1,4
176,34,53,0.515,Flare,1,4
176,34,51,0.516,Flare,1,4
176,34,53,0.517,Flare,1,4
176,34,53,0.518,Flare,1,4
176,34,52,0.519,Flare,1,4
176,34,52,0.52,Flare,1,4
176,34,50,0.521,Flare,1,4
176,34,52,0.522,Flare,1,4
176,34,52,0.523,Flare,1,4
176,34,52,0.524,Flare,1,4
176,34,51,0.525,Flare,1,4
176,34,47,0.526,Flare,1,4
176,34,51,0.527,Flare,1,4
176,34,50,0.528,Flare,1,4
176,34,50,0.529,Flare,1,4
176,34,50,0.53,Flare,1,4
182,31,127,0.531,Flare,1,4
182,63,15,0.531,Flare,1,4
176,34,46,0.531,Flare,1,4
182,31,125,0.532,Flare,1,4
182,63,47,0.532,Flare,1,4
176,34,49,0.532,Flare,1,4
182,31,123,0.533,Flare,1,4
182,63,78,0.533,Flare,1,4
176,34,49,0.533,Flare,1,4
182,31,122,0.534,Flare,1,4
182,63,14,0.534,Flare,1,4
176,34,49,0.534,Flare,1,4
182,31,119,0.535,Flare,1,4
182,63,126,0.535,Flare,1,4
182,31,118,0.535,Flare,1,4
176,34,49,0.535,Flare,1,4
182,63,62,0.536,Flare,1,4
176,34,45,0.536,Flare,1,4
182,31,116,0.537,Flare,1,4
182,63,110,0.537,Flare,1,4
176,34,49,0.537,Flare,1,4
182,31,115,0.538,Flare,1,4
182,63,46,0.538,Flare,1,4
182,31,113,0.538,Flare,1,4
176,34,48,0.538,Flare,1,4
182,63,125,0.539,Flare,1,4
176,34,48,0.539,Flare,1,4
182,31,112,0.54,Flare,1,4
182,63,29,0.54,Flare,1,4
176,34,48,0.54,Flare,1,4
182,31,110,0.541,Flare,1,4
182,63,125,0.541,Flare,1,4
176,34,46,0.541,Flare,1,4
182,31,109,0.542,Flare,1,4
182,63,29,0.542,Flare,1,4
176,34,43,0.542,Flare,1,4
182,31,108,0.543,Flare,1,4
182,63,29,0.543,Flare,1,4
176,34,46,0.543,Flare,1,4
182,31,107,0.544,Flare,1,4
182,63,45,0.544,Flare,1,4
176,34,48,0.544,Flare,1,4
182,31,106,0.545,Flare,1,4
182,63,12,0.545,Flare,1,4
176,34,46,0.545,Flare,1,4
182,31,104,0.546,Flare,1,4
182,63,108,0.546,Flare,1,4
176,34,46,0.546,Flare,1,4
182,31,103,0.547,Flare,1,4
182,63,108,0.547,Flare,1,4
176,34,42,0.547,Flare,1,4
182,31,102,0.548,Flare,1,4
182,63,124,0.548,Flare,1,4
176,34,47,0.548,Flare,1,4
182,31,102,0.549,Flare,1,4
182,63,92,0.549,Flare,1,4
176,34,45,0.549,Flare,1,4
182,31,101,0.55,Flare,1,4
182,63,60,0.55,Flare,1,4
176,34,45,0.55,Flare,1,4
182,31,100,0.551,Flare,1,4
182,63,44,0.551,Flare,1,4
176,34,45,0.551,Flare,1,4
182,31,99,0.552,Flare,1,4
182,63,60,0.552,Flare,1,4
176,34,41,0.552,Flare,1,4
176,34,45,0.553,Flare,1,4
182,31,98,0.554,Flare,1,4
182,63,44,0.554,Flare,1,4
176,34,44,0.554,Flare,1,4
182,31,96,0.555,Flare,1,4
182,63,59,0.555,Flare,1,4
176,34,45,0.555,Flare,1,4
176,34,44,0.556,Flare,1,4
176,34,40,0.557,Flare,1,4
182,31,95,0.558,Flare,1,4
182,63,27,0.558,Flare,1,4
176,34,44,0.558,Flare,1,4
176,34,44,0.559,Flare,1,4
182,31,93,0.56,Flare,1,4
182,63,91,0.56,Flare,1,4
176,34,44,0.56,Flare,1,4
176,34,43,0.561,Flare,1,4
176,34,39,0.562,Flare,1,4
176,34,43,0.563,Flare,1,4
182,31,92,0.564,Flare,1,4
182,63,11,0.564,Flare,1,4
176,34,44,0.564,Flare,1,4
176,34,44,0.565,Flare,1,4
176,34,43,0.566,Flare,1,4
176,34,39,0.567,Flare,1,4
176,34,43,0.568,Flare,1,4
176,34,43,0.569,Flare,1,4
176,34,42,0.57,Flare,1,4
176,34,43,0.571,Flare,1,4
176,34,39,0.572,Flare,1,4
176,34,43,0.573,Flare,1,4
176,34,42,0.574,Flare,1,4
176,34,43,0.575,Flare,1,4
176,34,42,0.576,Flare,1,4
176,34,38,0.577,Flare,1,4
176,34,42,0.578,Flare,1,4
176,34,43,0.579,Flare,1,4
176,34,42,0.58,Flare,1,4
176,34,43,0.581,Flare,1,4
176,34,38,0.582,Flare,1,4
176,34,43,0.583,Flare,1,4
176,34,42,0.584,Flare,1,4
176,34,43,0.585,Flare,1,4
176,34,44,0.586,Flare,1,4
176,34,43,0.587,Flare,1,4
176,34,38,0.588,Flare,1,4
176,34,44,0.589,Flare,1,4
176,34,44,0.59,Flare,1,4
176,34,44,0.591,Flare,1,4
176,34,43,0.592,Flare,1,4
176,34,41,0.593,Flare,1,4
176,34,43,0.594,Flare,1,4
176,34,44,0.595,Flare,1,4
176,34,43,0.596,Flare,1,4
176,34,45,0.597,Flare,1,4
176,34,40,0.598,Flare,1,4
176,34,45,0.599,Flare,1,4
176,34,45,0.6,Flare,1,4
176,34,45,0.601,Flare,1,4
176,34,45,0.602,Flare,1,4
176,34,41,0.603,Flare,1,4
176,34,46,0.604,Flare,1,4
176,34,45,0.605,Flare,1,4
176,34,46,0.606,Flare,1,4
176,34,46,0.607,Flare,1,4
176,34,42,0.608,Flare,1,4
176,34,45,0.609,Flare,1,4
176,34,47,0.61,Flare,1,4
176,34,46,0.611,Flare,1,4
176,34,46,0.612,Flare,1,4
176,34,44,0.613,Flare,1,4
176,34,47,0.614,Flare,1,4
176,34,47,0.615,Flare,1,4
176,34,48,0.616,Flare,1,4
176,34,48,0.617,Flare,1,4
176,34,46,0.618,Flare,1,4
176,34,49,0.619,Flare,1,4
176,34,48,0.62,Flare,1,4
176,34,49,0.621,Flare,1,4
176,34,49,0.622,Flare,1,4
176,34,47,0.624,Flare,1,4
176,34,51,0.624,Flare,1,4
176,34,50,0.625,Flare,1,4
176,34,49,0.627,Flare,1,4
176,34,51,0.627,Flare,1,4
176,34,50,0.629,Flare,1,4
176,34,51,0.629,Flare,1,4
176,34,51,0.63,Flare,1,4
176,34,52,0.631,Flare,1,4
176,34,52,0.632,Flare,1,4
176,34,52,0.633,Flare,1,4
176,34,50,0.634,Flare,1,4
176,34,53,0.636,Flare,1,4
176,34,53,0.637,Flare,1,4
176,34,53,0.637,Flare,1,4
176,34,53,0.639,Flare,1,4
176,34,52,0.639,Flare,1,4
176,34,54,0.641,Flare,1,4
176,34,54,0.641,Flare,1,4
176,34,55,0.642,Flare,1,4
176,34,55,0.643,Flare,1,4
176,34,53,0.644,Flare,1,4
176,34,55,0.645,Flare,1,4
176,34,56,0.646,Flare,1,4
176,34,55,0.647,Flare,1,4
176,34,56,0.648,Flare,1,4
176,34,55,0.649,Flare,1,4
176,34,56,0.65,Flare,1,4
176,34,57,0.652,Flare,1,4
176,34,56,0.653,Flare,1,4
176,34,58,0.654,Flare,1,4
176,34,55,0.654,Flare,1,4
176,34,58,0.656,Flare,1,4
176,34,57,0.656,Flare,1,4
176,34,58,0.657,Flare,1,4
176,34,58,0.658,Flare,1,4
176,34,57,0.659,Flare,1,4
176,34,58,0.66,Flare,1,4
176,34,59,0.661,Flare,1,4
176,34,59,0.662,Flare,1,4
176,34,59,0.663,Flare,1,4
176,34,59,0.665,Flare,1,4
176,34,59,0.665,Flare,1,4
176,34,59,0.667,Flare,1,4
176,34,60,0.668,Flare,1,4
176,34,59,0.669,Flare,1,4
176,34,59,0.67,Flare,1,4
176,34,60,0.67,Flare,1,4
176,34,60,0.671,Flare,1,4
176,34,60,0.672,Flare,1,4
176,34,61,0.673,Flare,1,4
176,34,59,0.674,Flare,1,4
176,34,61,0.675,Flare,1,4
176,34,61,0.677,Flare,1,4
176,34,60,0.678,Flare,1,4
176,34,61,0.679,Flare,1,4
176,34,61,0.68,Flare,1,4
176,34,61,0.68,Flare,1,4
176,34,61,0.682,Flare,1,4
176,34,61,0.682,Flare,1,4
144,54,0,0.683,Flare,1,4
176,33,61,0.683,Flare,1,4
176,33,61,0.684,Flare,1,4
176,33,62,0.685,Flare,1,4
176,33,61,0.686,Flare,1,4
176,33,62,0.687,Flare,1,4
176,33,62,0.688,Flare,1,4
176,33,61,0.69,Flare,1,4
176,33,62,0.691,Flare,1,4
176,33,62,0.691,Flare,1,4
176,33,62,0.693,Flare,1,4
176,33,62,0.693,Flare,1,4
176,33,61,0.695,Flare,1,4
176,33,62,0.696,Flare,1,4
176,33,63,0.696,Flare,1,4
176,33,62,0.697,Flare,1,4
176,33,62,0.698,Flare,1,4
176,33,62,0.699,Flare,1,4
176,33,62,0.7,Flare,1,4
176,33,63,0.701,Flare,1,4
176,33,62,0.702,Flare,1,4
176,33,62,0.704,Flare,1,4
176,33,63,0.704,Flare,1,4
176,33,62,0.705,Flare,1,4
176,33,63,0.707,Flare,1,4
176,33,62,0.707,Flare,1,4
176,33,63,0.708,Flare,1,4
176,33,63,0.709,Flare,1,4
176,33,62,0.71,Flare,1,4
182,31,90,1.883,Flare,1,4
182,63,75,1.883,Flare,1,4
144,54,127,4.023,Flare,2,4
176,34,67,4.025,Flare,2,4
176,34,67,4.026,Flare,2,4
176,34,67,4.027,Flare,2,4
176,34,67,4.028,Flare,2,4
176,34,67,4.029,Flare,2,4
176,34,68,4.03,Flare,2,4
176,34,68,4.031,Flare,2,4
176,34,69,4.032,Flare,2,4
176,34,68,4.033,Flare,2,4
176,34,69,4.034,Flare,2,4
176,34,71,4.035,Flare,2,4
176,34,70,4.036,Flare,2,4
176,34,70,4.038,Flare,2,4
176,34,71,4.039,Flare,2,4
176,34,71,4.04,Flare,2,4
176,34,73,4.04,Flare,2,4
176,34,72,4.041,Flare,2,4
176,34,71,4.042,Flare,2,4
176,34,73,4.043,Flare,2,4
176,34,72,4.044,Flare,2,4
176,34,73,4.045,Flare,2,4
176,34,74,4.046,Flare,2,4
176,34,73,4.047,Flare,2,4
176,34,73,4.048,Flare,2,4
176,34,74,4.049,Flare,2,4
176,34,73,4.051,Flare,2,4
176,34,76,4.051,Flare,2,4
176,34,75,4.052,Flare,2,4
176,34,74,4.053,Flare,2,4
176,34,74,4.055,Flare,2,4
176,34,76,4.055,Flare,2,4
176,34,77,4.056,Flare,2,4
182,31,92,4.057,Flare,2,4
182,63,11,4.057,Flare,2,4
176,34,75,4.057,Flare,2,4
182,31,93,4.058,Flare,2,4
182,63,91,4.058,Flare,2,4
176,34,75,4.058,Flare,2,4
182,31,97,4.059,Flare,2,4
182,63,91,4.059,Flare,2,4
176,34,76,4.059,Flare,2,4
182,31,100,4.061,Flare,2,4
182,63,44,4.061,Flare,2,4
176,34,75,4.061,Flare,2,4
182,31,103,4.061,Flare,2,4
182,63,60,4.061,Flare,2,4
176,34,78,4.061,Flare,2,4
182,31,105,4.062,Flare,2,4
182,63,108,4.062,Flare,2,4
176,34,76,4.062,Flare,2,4
182,31,108,4.063,Flare,2,4
182,63,109,4.063,Flare,2,4
176,34,76,4.063,Flare,2,4
182,31,111,4.065,Flare,2,4
182,63,125,4.065,Flare,2,4
176,34,76,4.065,Flare,2,4
182,31,115,4.065,Flare,2,4
182,63,62,4.065,Flare,2,4
176,34,76,4.065,Flare,2,4
182,31,118,4.066,Flare,2,4
182,63,78,4.066,Flare,2,4
176,34,79,4.066,Flare,2,4
182,31,121,4.067,Flare,2,4
182,63,110,4.067,Flare,2,4
176,34,76,4.067,Flare,2,4
182,31,124,4.068,Flare,2,4
182,63,111,4.068,Flare,2,4
176,34,76,4.068,Flare,2,4
182,31,127,4.069,Flare,2,4
182,63,111,4.069,Flare,2,4
176,34,77,4.069,Flare,2,4
182,31,127,4.07,Flare,2,4
182,63,127,4.07,Flare,2,4
176,34,76,4.07,Flare,2,4
176,34,79,4.071,Flare,2,4
176,34,77,4.072,Flare,2,4
176,34,77,4.073,Flare,2,4
176,34,76,4.074,Flare,2,4
176,34,77,4.075,Flare,2,4
176,34,79,4.076,Flare,2,4
176,34,77,4.077,Flare,2,4
176,34,77,4.078,Flare,2,4
176,34,77,4.079,Flare,2,4
176,34,77,4.08,Flare,2,4
176,34,79,4.081,Flare,2,4
176,34,76,4.083,Flare,2,4
176,34,77,4.083,Flare,2,4
176,34,76,4.084,Flare,2,4
176,34,77,4.085,Flare,2,4
176,34,80,4.086,Flare,2,4
176,34,77,4.087,Flare,2,4
176,34,76,4.088,Flare,2,4
176,34,77,4.089,Flare,2,4
176,34,76,4.09,Flare,2,4
176,34,80,4.091,Flare,2,4
176,34,77,4.093,Flare,2,4
176,34,76,4.093,Flare,2,4
176,34,77,4.094,Flare,2,4
176,34,76,4.095,Flare,2,4
176,34,79,4.096,Flare,2,4
176,34,78,4.097,Flare,2,4
176,34,77,4.098,Flare,2,4
176,34,76,4.099,Flare,2,4
176,34,77,4.1,Flare,2,4
176,34,79,4.101,Flare,2,4
176,34,77,4.102,Flare,2,4
176,34,77,4.104,Flare,2,4
176,34,76,4.104,Flare,2,4
176,34,76,4.105,Flare,2,4
176,34,76,4.106,Flare,2,4
176,34,79,4.107,Flare,2,4
176,34,76,4.108,Flare,2,4
176,34,77,4.109,Flare,2,4
176,34,76,4.11,Flare,2,4
176,34,76,4.111,Flare,2,4
176,34,78,4.112,Flare,2,4
176,34,76,4.113,Flare,2,4
176,34,76,4.114,Flare,2,4
176,34,76,4.115,Flare,2,4
176,34,76,4.116,Flare,2,4
176,34,79,4.117,Flare,2,4
176,34,75,4.118,Flare,2,4
176,34,75,4.119,Flare,2,4
176,34,76,4.12,Flare,2,4
176,34,76,4.121,Flare,2,4
176,34,78,4.122,Flare,2,4
176,34,75,4.123,Flare,2,4
176,34,75,4.124,Flare,2,4
176,34,75,4.125,Flare,2,4
176,34,74,4.126,Flare,2,4
176,34,77,4.127,Flare,2,4
176,34,75,4.128,Flare,2,4
176,34,75,4.129,Flare,2,4
176,34,75,4.13,Flare,2,4
176,34,75,4.131,Flare,2,4
176,34,76,4.132,Flare,2,4
176,34,74,4.133,Flare,2,4
176,34,74,4.134,Flare,2,4
176,34,74,4.135,Flare,2,4
176,34,75,4.136,Flare,2,4
176,34,77,4.137,Flare,2,4
176,34,75,4.138,Flare,2,4
176,34,74,4.139,Flare,2,4
176,34,73,4.14,Flare,2,4
176,34,73,4.141,Flare,2,4
176,34,75,4.142,Flare,2,4
176,34,75,4.143,Flare,2,4
176,34,73,4.144,Flare,2,4
176,34,73,4.145,Flare,2,4
176,34,74,4.146,Flare,2,4
176,34,73,4.147,Flare,2,4
176,34,75,4.148,Flare,2,4
176,34,72,4.149,Flare,2,4
176,34,74,4.15,Flare,2,4
176,34,72,4.151,Flare,2,4
176,34,73,4.152,Flare,2,4
176,34,75,4.153,Flare,2,4
176,34,72,4.154,Flare,2,4
176,34,73,4.155,Flare,2,4
176,34,72,4.156,Flare,2,4
176,34,72,4.157,Flare,2,4
176,34,73,4.159,Flare,2,4
176,34,72,4.159,Flare,2,4
176,34,72,4.16,Flare,2,4
176,34,72,4.161,Flare,2,4
176,34,72,4.162,Flare,2,4
176,34,74,4.163,Flare,2,4
176,34,72,4.164,Flare,2,4
176,34,71,4.165,Flare,2,4
176,34,72,4.166,Flare,2,4
176,34,71,4.167,Flare,2,4
176,34,73,4.168,Flare,2,4
176,34,71,4.169,Flare,2,4
176,34,71,4.17,Flare,2,4
176,34,72,4.171,Flare,2,4
176,34,71,4.172,Flare,2,4
176,34,72,4.173,Flare,2,4
176,34,71,4.174,Flare,2,4
176,34,71,4.175,Flare,2,4
176,34,71,4.176,Flare,2,4
176,34,71,4.177,Flare,2,4
176,34,72,4.178,Flare,2,4
176,34,70,4.179,Flare,2,4
176,34,71,4.18,Flare,2,4
176,34,70,4.181,Flare,2,4
176,34,71,4.182,Flare,2,4
176,34,72,4.183,Flare,2,4
176,34,70,4.184,Flare,2,4
176,34,71,4.185,Flare,2,4
176,34,70,4.186,Flare,2,4
176,34,71,4.187,Flare,2,4
176,34,71,4.188,Flare,2,4
176,34,70,4.189,Flare,2,4
176,34,71,4.19,Flare,2,4
176,34,70,4.191,Flare,2,4
176,34,70,4.192,Flare,2,4
176,34,70,4.193,Flare,2,4
176,34,71,4.194,Flare,2,4
176,34,70,4.195,Flare,2,4
176,34,70,4.196,Flare,2,4
176,34,70,4.198,Flare,2,4
176,34,70,4.199,Flare,2,4
176,34,71,4.199,Flare,2,4
176,34,70,4.2,Flare,2,4
176,34,70,4.201,Flare,2,4
176,34,70,4.202,Flare,2,4
176,34,69,4.203,Flare,2,4
176,34,71,4.204,Flare,2,4
176,34,69,4.205,Flare,2,4
176,34,70,4.207,Flare,2,4
176,34,69,4.207,Flare,2,4
176,34,70,4.208,Flare,2,4
176,34,71,4.21,Flare,2,4
176,34,69,4.21,Flare,2,4
176,34,70,4.211,Flare,2,4
176,34,70,4.212,Flare,2,4
176,34,69,4.213,Flare,2,4
176,34,70,4.214,Flare,2,4
176,34,70,4.215,Flare,2,4
176,34,69,4.216,Flare,2,4
176,34,70,4.217,Flare,2,4
176,34,69,4.218,Flare,2,4
176,34,71,4.219,Flare,2,4
176,34,69,4.22,Flare,2,4
176,34,69,4.221,Flare,2,4
176,34,70,4.222,Flare,2,4
176,34,69,4.223,Flare,2,4
176,34,71,4.224,Flare,2,4
176,34,69,4.225,Flare,2,4
176,34,69,4.226,Flare,2,4
176,34,70,4.227,Flare,2,4
176,34,69,4.229,Flare,2,4
176,34,71,4.229,Flare,2,4
176,34,69,4.231,Flare,2,4
176,34,70,4.232,Flare,2,4
176,34,69,4.233,Flare,2,4
176,34,69,4.234,Flare,2,4
176,34,71,4.235,Flare,2,4
176,34,70,4.236,Flare,2,4
176,34,69,4.237,Flare,2,4
176,34,70,4.238,Flare,2,4
176,34,69,4.239,Flare,2,4
176,34,71,4.24,Flare,2,4
176,34,70,4.241,Flare,2,4
176,34,70,4.242,Flare,2,4
176,34,70,4.243,Flare,2,4
176,34,69,4.243,Flare,2,4
176,34,70,4.245,Flare,2,4
176,34,71,4.246,Flare,2,4
176,34,70,4.247,Flare,2,4
176,34,70,4.248,Flare,2,4
176,34,70,4.249,Flare,2,4
176,34,70,4.25,Flare,2,4
176,34,72,4.251,Flare,2,4
176,34,70,4.252,Flare,2,4
176,34,71,4.253,Flare,2,4
176,34,70,4.254,Flare,2,4
176,34,70,4.255,Flare,2,4
176,34,72,4.256,Flare,2,4
176,34,71,4.257,Flare,2,4
176,34,70,4.258,Flare,2,4
176,34,71,4.259,Flare,2,4
176,34,70,4.26,Flare,2,4
176,34,72,4.261,Flare,2,4
176,34,71,4.262,Flare,2,4
176,34,71,4.263,Flare,2,4
176,34,71,4.264,Flare,2,4
176,34,71,4.265,Flare,2,4
176,34,73,4.266,Flare,2,4
176,34,71,4.267,Flare,2,4
176,34,71,4.268,Flare,2,4
176,34,72,4.269,Flare,2,4
176,34,71,4.27,Flare,2,4
176,34,72,4.271,Flare,2,4
176,34,71,4.272,Flare,2,4
176,34,72,4.273,Flare,2,4
176,34,72,4.274,Flare,2,4
176,34,72,4.275,Flare,2,4
176,34,73,4.276,Flare,2,4
176,34,72,4.277,Flare,2,4
176,34,71,4.278,Flare,2,4
176,34,72,4.279,Flare,2,4
176,34,72,4.28,Flare,2,4
176,34,73,4.281,Flare,2,4
176,34,71,4.282,Flare,2,4
