,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
7017,182,34,63,12.642,Baby_Scratch,8,2,18,1.0
7017,176,34,63,12.644,Baby_Scratch,8,2,18,1.3610000000000007
7017,182,34,63,12.642,Baby_Scratch,8,2,18,1.0
7017,176,34,63,12.645,Baby_Scratch,8,2,18,1.3610000000000007
7017,182,34,63,12.642,Baby_Scratch,8,2,18,1.0
7018,176,34,63,12.646,Baby_Scratch,8,2,18,1.3569999999999993
7018,182,34,63,12.646,Baby_Scratch,8,2,18,1.0
7018,176,34,63,12.647,Baby_Scratch,8,2,18,1.3569999999999993
7018,182,34,63,12.646,Baby_Scratch,8,2,18,1.0
7019,176,34,63,12.648,Baby_Scratch,8,2,18,1.3550000000000004
7019,182,34,63,12.648,Baby_Scratch,8,2,18,1.0
7019,176,34,63,12.649,Baby_Scratch,8,2,18,1.3550000000000004
7019,182,34,63,12.648,Baby_Scratch,8,2,18,1.0
7019,176,34,63,12.65,Baby_Scratch,8,2,18,1.3550000000000004
7019,182,34,63,12.648,Baby_Scratch,8,2,18,1.0
7020,176,34,63,12.651,Baby_Scratch,8,2,18,1.3520000000000003
7020,182,34,63,12.651,Baby_Scratch,8,2,18,1.0
7020,176,34,63,12.652,Baby_Scratch,8,2,18,1.3520000000000003
7020,182,34,63,12.651,Baby_Scratch,8,2,18,1.0
7021,176,34,63,12.653,Baby_Scratch,8,2,18,1.3499999999999996
7021,182,34,63,12.653,Baby_Scratch,8,2,18,1.0
7021,176,34,63,12.654,Baby_Scratch,8,2,18,1.3499999999999996
7021,182,34,63,12.653,Baby_Scratch,8,2,18,1.0
7022,176,34,63,12.655,Baby_Scratch,8,2,18,1.3480000000000008
7022,182,34,63,12.655,Baby_Scratch,8,2,18,1.0
7022,176,34,63,12.656,Baby_Scratch,8,2,18,1.3480000000000008
7022,182,34,63,12.655,Baby_Scratch,8,2,18,1.0
7023,176,34,63,12.657,Baby_Scratch,8,2,18,1.346
7023,182,34,63,12.657,Baby_Scratch,8,2,18,1.0
7023,176,34,63,12.658,Baby_Scratch,8,2,18,1.346
7023,182,34,63,12.657,Baby_Scratch,8,2,18,1.0
7024,176,34,63,12.659,Baby_Scratch,8,2,18,1.3439999999999994
7024,182,34,63,12.659,Baby_Scratch,8,2,18,1.0
7024,176,34,63,12.66,Baby_Scratch,8,2,18,1.3439999999999994
7024,182,34,63,12.659,Baby_Scratch,8,2,18,1.0
7025,176,34,63,12.661,Baby_Scratch,8,2,18,1.3420000000000005
7025,182,34,63,12.661,Baby_Scratch,8,2,18,1.0
7025,176,34,63,12.661999999999999,Baby_Scratch,8,2,18,1.3420000000000005
7025,182,34,63,12.661,Baby_Scratch,8,2,18,1.0
7026,176,34,63,12.663,Baby_Scratch,8,2,18,1.3399999999999999
7026,182,34,63,12.663,Baby_Scratch,8,2,18,1.0
7026,176,34,63,12.664,Baby_Scratch,8,2,18,1.3399999999999999
7026,182,34,63,12.663,Baby_Scratch,8,2,18,1.0
7027,176,34,63,12.665,Baby_Scratch,8,2,18,1.338000000000001
7027,182,34,63,12.665,Baby_Scratch,8,2,18,1.0
7027,176,34,63,12.666,Baby_Scratch,8,2,18,1.338000000000001
7027,182,34,63,12.665,Baby_Scratch,8,2,18,1.0
7028,176,34,63,12.667,Baby_Scratch,8,2,18,1.3360000000000003
7028,182,34,63,12.667,Baby_Scratch,8,2,18,1.0
7029,176,34,63,12.668,Baby_Scratch,8,2,18,1.3350000000000009
7029,182,34,63,12.668,Baby_Scratch,8,2,18,1.0
7029,176,34,63,12.669,Baby_Scratch,8,2,18,1.3350000000000009
7029,182,34,63,12.668,Baby_Scratch,8,2,18,1.0
7030,176,34,63,12.67,Baby_Scratch,8,2,18,1.3330000000000002
7030,182,34,63,12.67,Baby_Scratch,8,2,18,1.0
7030,176,34,63,12.671,Baby_Scratch,8,2,18,1.3330000000000002
7030,182,34,63,12.67,Baby_Scratch,8,2,18,1.0
7030,176,34,63,12.672,Baby_Scratch,8,2,18,1.3330000000000002
7030,182,34,63,12.67,Baby_Scratch,8,2,18,1.0
7031,176,34,63,12.673,Baby_Scratch,8,2,18,1.33
7031,182,34,63,12.673,Baby_Scratch,8,2,18,1.0
7031,176,34,63,12.674,Baby_Scratch,8,2,18,1.33
7031,182,34,63,12.673,Baby_Scratch,8,2,18,1.0
7032,176,34,63,12.675,Baby_Scratch,8,2,18,1.3279999999999994
7032,182,34,63,12.675,Baby_Scratch,8,2,18,1.0
7032,176,34,63,12.676,Baby_Scratch,8,2,18,1.3279999999999994
7032,182,34,63,12.675,Baby_Scratch,8,2,18,1.0
7033,176,34,63,12.677,Baby_Scratch,8,2,18,1.3260000000000005
7033,182,34,63,12.677,Baby_Scratch,8,2,18,1.0
7033,176,34,63,12.677999999999999,Baby_Scratch,8,2,18,1.3260000000000005
7033,182,34,63,12.677,Baby_Scratch,8,2,18,1.0
7033,176,34,63,12.679,Baby_Scratch,8,2,18,1.3260000000000005
7033,182,34,63,12.677,Baby_Scratch,8,2,18,1.0
7034,176,34,63,12.68,Baby_Scratch,8,2,18,1.3230000000000004
7034,182,34,63,12.68,Baby_Scratch,8,2,18,1.0
7035,176,34,63,12.681,Baby_Scratch,8,2,18,1.322000000000001
7035,182,34,63,12.681,Baby_Scratch,8,2,18,1.0
7035,176,34,63,12.682,Baby_Scratch,8,2,18,1.322000000000001
7035,182,34,63,12.681,Baby_Scratch,8,2,18,1.0
7035,176,34,63,12.683,Baby_Scratch,8,2,18,1.322000000000001
7035,182,34,63,12.681,Baby_Scratch,8,2,18,1.0
7035,176,34,63,12.684,Baby_Scratch,8,2,18,1.322000000000001
7035,182,34,63,12.681,Baby_Scratch,8,2,18,1.0
7036,176,34,63,12.685,Baby_Scratch,8,2,18,1.3179999999999996
7036,182,34,63,12.685,Baby_Scratch,8,2,18,1.0
7036,176,34,63,12.686,Baby_Scratch,8,2,18,1.3179999999999996
7036,182,34,63,12.685,Baby_Scratch,8,2,18,1.0
7036,176,34,63,12.687,Baby_Scratch,8,2,18,1.3179999999999996
7036,182,34,63,12.685,Baby_Scratch,8,2,18,1.0
7037,176,34,63,12.688,Baby_Scratch,8,2,18,1.3149999999999995
7037,182,34,63,12.688,Baby_Scratch,8,2,18,1.0
7037,176,34,63,12.689,Baby_Scratch,8,2,18,1.3149999999999995
7037,182,34,63,12.688,Baby_Scratch,8,2,18,1.0
7038,176,34,63,12.69,Baby_Scratch,8,2,18,1.3130000000000006
7038,182,34,63,12.69,Baby_Scratch,8,2,18,1.0
7038,176,34,63,12.690999999999999,Baby_Scratch,8,2,18,1.3130000000000006
7038,182,34,63,12.69,Baby_Scratch,8,2,18,1.0
7038,176,34,63,12.692,Baby_Scratch,8,2,18,1.3130000000000006
7038,182,34,63,12.69,Baby_Scratch,8,2,18,1.0
7039,176,34,63,12.693,Baby_Scratch,8,2,18,1.3100000000000005
7039,182,34,63,12.693,Baby_Scratch,8,2,18,1.0
7039,176,34,63,12.693999999999999,Baby_Scratch,8,2,18,1.3100000000000005
7039,182,34,63,12.693,Baby_Scratch,8,2,18,1.0
7039,176,34,63,12.695,Baby_Scratch,8,2,18,1.3100000000000005
7039,182,34,63,12.693,Baby_Scratch,8,2,18,1.0
7040,176,34,63,12.696,Baby_Scratch,8,2,18,1.3070000000000004
7040,182,34,63,12.696,Baby_Scratch,8,2,18,1.0
7040,176,34,63,12.697,Baby_Scratch,8,2,18,1.3070000000000004
7040,182,34,63,12.696,Baby_Scratch,8,2,18,1.0
7040,176,34,63,12.698,Baby_Scratch,8,2,18,1.3070000000000004
7040,182,34,63,12.696,Baby_Scratch,8,2,18,1.0
7041,176,34,63,12.699,Baby_Scratch,8,2,18,1.3040000000000003
7041,182,34,63,12.699,Baby_Scratch,8,2,18,1.0
7041,176,34,63,12.7,Baby_Scratch,8,2,18,1.3040000000000003
7041,182,34,63,12.699,Baby_Scratch,8,2,18,1.0
7041,176,34,63,12.701,Baby_Scratch,8,2,18,1.3040000000000003
7041,182,34,63,12.699,Baby_Scratch,8,2,18,1.0
7042,176,34,63,12.702,Baby_Scratch,8,2,18,1.3010000000000002
7042,182,34,63,12.702,Baby_Scratch,8,2,18,1.0
7042,176,34,63,12.703,Baby_Scratch,8,2,18,1.3010000000000002
7042,182,34,63,12.702,Baby_Scratch,8,2,18,1.0
7042,176,34,63,12.704,Baby_Scratch,8,2,18,1.3010000000000002
7042,182,34,63,12.702,Baby_Scratch,8,2,18,1.0
7043,176,34,63,12.705,Baby_Scratch,8,2,18,1.298
7043,182,34,63,12.705,Baby_Scratch,8,2,18,1.0
7043,176,34,63,12.706,Baby_Scratch,8,2,18,1.298
7043,182,34,63,12.705,Baby_Scratch,8,2,18,1.0
7043,176,34,63,12.707,Baby_Scratch,8,2,18,1.298
7043,182,34,63,12.705,Baby_Scratch,8,2,18,1.0
7044,176,34,63,12.708,Baby_Scratch,8,2,18,1.295
7044,182,34,63,12.708,Baby_Scratch,8,2,18,1.0
7045,176,34,63,12.709,Baby_Scratch,8,2,18,1.2940000000000005
7045,182,34,63,12.709,Baby_Scratch,8,2,18,1.0
7045,176,34,63,12.709999999999999,Baby_Scratch,8,2,18,1.2940000000000005
7045,182,34,63,12.709,Baby_Scratch,8,2,18,1.0
7045,176,34,63,12.711,Baby_Scratch,8,2,18,1.2940000000000005
7045,182,34,63,12.709,Baby_Scratch,8,2,18,1.0
7045,176,34,63,12.712,Baby_Scratch,8,2,18,1.2940000000000005
7045,182,34,63,12.709,Baby_Scratch,8,2,18,1.0
7046,176,34,63,12.713,Baby_Scratch,8,2,18,1.290000000000001
7046,182,34,63,12.713,Baby_Scratch,8,2,18,1.0
7046,176,34,63,12.714,Baby_Scratch,8,2,18,1.290000000000001
7046,182,34,63,12.713,Baby_Scratch,8,2,18,1.0
7047,176,34,63,12.715,Baby_Scratch,8,2,18,1.2880000000000003
7047,182,34,63,12.715,Baby_Scratch,8,2,18,1.0
7047,176,34,63,12.716,Baby_Scratch,8,2,18,1.2880000000000003
7047,182,34,63,12.715,Baby_Scratch,8,2,18,1.0
7048,176,34,63,12.717,Baby_Scratch,8,2,18,1.2859999999999996
7048,182,34,63,12.717,Baby_Scratch,8,2,18,1.0
7048,176,34,63,12.718,Baby_Scratch,8,2,18,1.2859999999999996
7048,182,34,63,12.717,Baby_Scratch,8,2,18,1.0
7048,176,34,63,12.719,Baby_Scratch,8,2,18,1.2859999999999996
7048,182,34,63,12.717,Baby_Scratch,8,2,18,1.0
7049,176,34,63,12.72,Baby_Scratch,8,2,18,1.2829999999999995
7049,182,34,63,12.72,Baby_Scratch,8,2,18,1.0
7049,176,34,63,12.721,Baby_Scratch,8,2,18,1.2829999999999995
7049,182,34,63,12.72,Baby_Scratch,8,2,18,1.0
7050,176,34,63,12.722,Baby_Scratch,8,2,18,1.2810000000000006
7050,182,34,63,12.722,Baby_Scratch,8,2,18,1.0
7050,176,34,63,12.722999999999999,Baby_Scratch,8,2,18,1.2810000000000006
7050,182,34,63,12.722,Baby_Scratch,8,2,18,1.0
7052,176,34,63,12.724,Baby_Scratch,8,2,18,1.279
7052,182,34,63,12.724,Baby_Scratch,8,2,18,1.0
7052,176,34,63,12.725,Baby_Scratch,8,2,18,1.279
7052,182,34,63,12.724,Baby_Scratch,8,2,18,1.0
7052,176,34,63,12.725999999999999,Baby_Scratch,8,2,18,1.279
7052,182,34,63,12.724,Baby_Scratch,8,2,18,1.0
7053,176,34,63,12.727,Baby_Scratch,8,2,18,1.2759999999999998
7053,182,34,63,12.727,Baby_Scratch,8,2,18,1.0
7053,176,34,63,12.728,Baby_Scratch,8,2,18,1.2759999999999998
7053,182,34,63,12.727,Baby_Scratch,8,2,18,1.0
7054,176,34,63,12.729,Baby_Scratch,8,2,18,1.274000000000001
7054,182,34,63,12.729,Baby_Scratch,8,2,18,1.0
7054,176,34,63,12.73,Baby_Scratch,8,2,18,1.274000000000001
7054,182,34,63,12.729,Baby_Scratch,8,2,18,1.0
7054,176,34,63,12.731,Baby_Scratch,8,2,18,1.274000000000001
7054,182,34,63,12.729,Baby_Scratch,8,2,18,1.0
7056,176,34,63,12.732,Baby_Scratch,8,2,18,1.2710000000000008
7056,182,34,63,12.732,Baby_Scratch,8,2,18,1.0
7057,176,34,63,12.733,Baby_Scratch,8,2,18,1.2699999999999996
7057,182,34,63,12.733,Baby_Scratch,8,2,18,1.0
7058,176,34,63,12.734,Baby_Scratch,8,2,18,1.2690000000000001
7058,182,34,63,12.734,Baby_Scratch,8,2,18,1.0
7058,176,34,63,12.735,Baby_Scratch,8,2,18,1.2690000000000001
7058,182,34,63,12.734,Baby_Scratch,8,2,18,1.0
7058,176,34,63,12.736,Baby_Scratch,8,2,18,1.2690000000000001
7058,182,34,63,12.734,Baby_Scratch,8,2,18,1.0
7059,176,34,63,12.737,Baby_Scratch,8,2,18,1.266
7059,182,34,63,12.737,Baby_Scratch,8,2,18,1.0
7059,176,34,63,12.738,Baby_Scratch,8,2,18,1.266
7059,182,34,63,12.737,Baby_Scratch,8,2,18,1.0
7061,176,34,63,12.739,Baby_Scratch,8,2,18,1.2639999999999993
7061,182,34,63,12.739,Baby_Scratch,8,2,18,1.0
7061,176,34,63,12.74,Baby_Scratch,8,2,18,1.2639999999999993
7061,182,34,63,12.739,Baby_Scratch,8,2,18,1.0
7062,176,34,63,12.741,Baby_Scratch,8,2,18,1.2620000000000005
7062,182,34,63,12.741,Baby_Scratch,8,2,18,1.0
7063,176,34,63,12.742,Baby_Scratch,8,2,18,1.2609999999999992
7063,182,34,63,12.742,Baby_Scratch,8,2,18,1.0
7063,176,34,63,12.743,Baby_Scratch,8,2,18,1.2609999999999992
7063,182,34,63,12.742,Baby_Scratch,8,2,18,1.0
7064,176,34,63,12.744,Baby_Scratch,8,2,18,1.2590000000000003
7064,182,34,63,12.744,Baby_Scratch,8,2,18,1.0
7065,176,34,63,12.745,Baby_Scratch,8,2,18,1.258000000000001
7065,182,34,63,12.745,Baby_Scratch,8,2,18,1.0
7066,176,34,63,12.746,Baby_Scratch,8,2,18,1.2569999999999997
7066,182,34,63,12.746,Baby_Scratch,8,2,18,1.0
7067,176,34,63,12.747,Baby_Scratch,8,2,18,1.2560000000000002
7067,182,34,63,12.747,Baby_Scratch,8,2,18,1.0
7068,176,34,63,12.748,Baby_Scratch,8,2,18,1.2550000000000008
7068,182,34,63,12.748,Baby_Scratch,8,2,18,1.0
7069,176,34,63,12.749,Baby_Scratch,8,2,18,1.2539999999999996
7069,182,34,63,12.749,Baby_Scratch,8,2,18,1.0
7070,176,34,63,12.75,Baby_Scratch,8,2,18,1.2530000000000001
7070,182,34,63,12.75,Baby_Scratch,8,2,18,1.0
7070,176,34,63,12.751,Baby_Scratch,8,2,18,1.2530000000000001
7070,182,34,63,12.75,Baby_Scratch,8,2,18,1.0
7071,176,34,63,12.752,Baby_Scratch,8,2,18,1.2509999999999994
7071,182,34,63,12.752,Baby_Scratch,8,2,18,1.0
7072,176,34,63,12.753,Baby_Scratch,8,2,18,1.25
7072,182,34,63,12.753,Baby_Scratch,8,2,18,1.0
7073,176,34,63,12.754,Baby_Scratch,8,2,18,1.2490000000000006
7073,182,34,63,12.754,Baby_Scratch,8,2,18,1.0
7074,176,34,63,12.755,Baby_Scratch,8,2,18,1.2479999999999993
7074,182,34,63,12.755,Baby_Scratch,8,2,18,1.0
7075,176,34,63,12.756,Baby_Scratch,8,2,18,1.2469999999999999
7075,182,34,63,12.756,Baby_Scratch,8,2,18,1.0
7076,176,34,63,12.757,Baby_Scratch,8,2,18,1.2460000000000004
7076,182,34,63,12.757,Baby_Scratch,8,2,18,1.0
7077,176,34,63,12.758,Baby_Scratch,8,2,18,1.245000000000001
7077,182,34,63,12.758,Baby_Scratch,8,2,18,1.0
7078,176,34,63,12.759,Baby_Scratch,8,2,18,1.2439999999999998
7078,182,34,63,12.759,Baby_Scratch,8,2,18,1.0
7079,176,34,63,12.76,Baby_Scratch,8,2,18,1.2430000000000003
7079,182,34,63,12.76,Baby_Scratch,8,2,18,1.0
7080,176,34,63,12.761,Baby_Scratch,8,2,18,1.2420000000000009
7080,182,34,63,12.761,Baby_Scratch,8,2,18,1.0
7081,176,34,63,12.762,Baby_Scratch,8,2,18,1.2409999999999997
7081,182,34,63,12.762,Baby_Scratch,8,2,18,1.0
7082,176,34,63,12.763,Baby_Scratch,8,2,18,1.2400000000000002
7082,182,34,63,12.763,Baby_Scratch,8,2,18,1.0
7083,176,34,63,12.764,Baby_Scratch,8,2,18,1.2390000000000008
7083,182,34,63,12.764,Baby_Scratch,8,2,18,1.0
7084,176,34,63,12.765,Baby_Scratch,8,2,18,1.2379999999999995
7084,182,34,63,12.765,Baby_Scratch,8,2,18,1.0
7085,176,34,63,12.766,Baby_Scratch,8,2,18,1.237
7085,182,34,63,12.766,Baby_Scratch,8,2,18,1.0
7086,176,34,62,12.767,Baby_Scratch,8,2,18,1.2350000000000012
7086,182,34,62,12.767,Baby_Scratch,8,2,18,1.0
7087,176,34,63,12.768,Baby_Scratch,8,2,18,1.234
7087,182,34,63,12.768,Baby_Scratch,8,2,18,1.0
7088,176,34,63,12.769,Baby_Scratch,8,2,18,1.2330000000000005
7088,182,34,63,12.769,Baby_Scratch,8,2,18,1.0
7089,176,34,63,12.77,Baby_Scratch,8,2,18,1.232000000000001
7089,182,34,63,12.77,Baby_Scratch,8,2,18,1.0
7090,176,34,63,12.771,Baby_Scratch,8,2,18,1.2309999999999999
7090,182,34,63,12.771,Baby_Scratch,8,2,18,1.0
7091,176,34,63,12.772,Baby_Scratch,8,2,18,1.2300000000000004
7091,182,34,63,12.772,Baby_Scratch,8,2,18,1.0
7092,176,34,63,12.773,Baby_Scratch,8,2,18,1.229000000000001
7092,182,34,63,12.773,Baby_Scratch,8,2,18,1.0
7093,176,34,62,12.774,Baby_Scratch,8,2,18,1.227000000000002
7093,182,34,62,12.774,Baby_Scratch,8,2,18,1.0
7094,176,34,63,12.775,Baby_Scratch,8,2,18,1.2260000000000009
7094,182,34,63,12.775,Baby_Scratch,8,2,18,1.0
7095,176,34,63,12.776,Baby_Scratch,8,2,18,1.2250000000000014
7095,182,34,63,12.776,Baby_Scratch,8,2,18,1.0
7096,176,34,63,12.777,Baby_Scratch,8,2,18,1.224000000000002
7096,182,34,63,12.777,Baby_Scratch,8,2,18,1.0
7097,176,34,63,12.778,Baby_Scratch,8,2,18,1.2230000000000008
7097,182,34,63,12.778,Baby_Scratch,8,2,18,1.0
7098,176,34,62,12.779,Baby_Scratch,8,2,18,1.2210000000000019
7098,182,34,62,12.779,Baby_Scratch,8,2,18,1.0
7099,176,34,63,12.78,Baby_Scratch,8,2,18,1.2200000000000024
7099,182,34,63,12.78,Baby_Scratch,8,2,18,1.0
7100,176,34,63,12.781,Baby_Scratch,8,2,18,1.2190000000000012
7100,182,34,63,12.781,Baby_Scratch,8,2,18,1.0
7100,176,34,63,12.782,Baby_Scratch,8,2,18,1.2190000000000012
7100,182,34,63,12.781,Baby_Scratch,8,2,18,1.0
7101,176,34,62,12.783,Baby_Scratch,8,2,18,1.2150000000000034
7101,182,34,62,12.783,Baby_Scratch,8,2,18,1.0
7103,176,34,63,12.784,Baby_Scratch,8,2,18,1.2140000000000022
7103,182,34,63,12.784,Baby_Scratch,8,2,18,1.0
7104,176,34,63,12.785,Baby_Scratch,8,2,18,1.2130000000000027
7104,182,34,63,12.785,Baby_Scratch,8,2,18,1.0
7105,176,34,62,12.786,Baby_Scratch,8,2,18,1.2110000000000039
7105,182,34,62,12.786,Baby_Scratch,8,2,18,1.0
7106,176,34,63,12.787,Baby_Scratch,8,2,18,1.2100000000000026
7106,182,34,63,12.787,Baby_Scratch,8,2,18,1.0
7107,176,34,63,12.788,Baby_Scratch,8,2,18,1.2090000000000032
7107,182,34,63,12.788,Baby_Scratch,8,2,18,1.0
7108,176,34,62,12.789,Baby_Scratch,8,2,18,1.2070000000000043
7108,182,34,62,12.789,Baby_Scratch,8,2,18,1.0
7109,176,34,63,12.79,Baby_Scratch,8,2,18,1.2060000000000048
7109,182,34,63,12.79,Baby_Scratch,8,2,18,1.0
7110,176,34,63,12.791,Baby_Scratch,8,2,18,1.2050000000000036
7110,182,34,63,12.791,Baby_Scratch,8,2,18,1.0
7111,176,34,62,12.792,Baby_Scratch,8,2,18,1.2030000000000047
7111,182,34,62,12.792,Baby_Scratch,8,2,18,1.0
7112,176,34,63,12.793,Baby_Scratch,8,2,18,1.2020000000000053
7112,182,34,63,12.793,Baby_Scratch,8,2,18,1.0
7113,176,34,63,12.794,Baby_Scratch,8,2,18,1.201000000000004
7113,182,34,63,12.794,Baby_Scratch,8,2,18,1.0
7114,176,34,63,12.795,Baby_Scratch,8,2,18,1.2000000000000046
7114,182,34,63,12.795,Baby_Scratch,8,2,18,1.0
7115,176,34,63,12.796,Baby_Scratch,8,2,18,1.1990000000000052
7115,182,34,63,12.796,Baby_Scratch,8,2,18,1.0
7116,176,34,62,12.797,Baby_Scratch,8,2,18,1.1970000000000027
7116,182,34,62,12.797,Baby_Scratch,8,2,18,1.0
7117,176,34,63,12.798,Baby_Scratch,8,2,18,1.1960000000000033
7117,182,34,63,12.798,Baby_Scratch,8,2,18,1.0
7118,176,34,63,12.799,Baby_Scratch,8,2,18,1.1950000000000038
7118,182,34,63,12.799,Baby_Scratch,8,2,18,1.0
7119,176,34,63,12.8,Baby_Scratch,8,2,18,1.1940000000000026
7119,182,34,63,12.8,Baby_Scratch,8,2,18,1.0
7120,176,34,63,12.801,Baby_Scratch,8,2,18,1.1930000000000032
7120,182,34,63,12.801,Baby_Scratch,8,2,18,1.0
7121,176,34,62,12.802,Baby_Scratch,8,2,18,1.1910000000000043
7121,182,34,62,12.802,Baby_Scratch,8,2,18,1.0
7122,176,34,63,12.803,Baby_Scratch,8,2,18,1.190000000000003
7122,182,34,63,12.803,Baby_Scratch,8,2,18,1.0
7123,176,34,63,12.804,Baby_Scratch,8,2,18,1.1890000000000036
7123,182,34,63,12.804,Baby_Scratch,8,2,18,1.0
7124,176,34,63,12.805,Baby_Scratch,8,2,18,1.1880000000000042
7124,182,34,63,12.805,Baby_Scratch,8,2,18,1.0
7125,176,34,63,12.806,Baby_Scratch,8,2,18,1.1870000000000047
7125,182,34,63,12.806,Baby_Scratch,8,2,18,1.0
7126,176,34,62,12.807,Baby_Scratch,8,2,18,1.1850000000000023
7126,182,34,62,12.807,Baby_Scratch,8,2,18,1.0
7127,176,34,63,12.808,Baby_Scratch,8,2,18,1.1840000000000028
7127,182,34,63,12.808,Baby_Scratch,8,2,18,1.0
7128,176,34,63,12.809,Baby_Scratch,8,2,18,1.1830000000000034
7128,182,34,63,12.809,Baby_Scratch,8,2,18,1.0
7129,176,34,63,12.81,Baby_Scratch,8,2,18,1.1820000000000022
7129,182,34,63,12.81,Baby_Scratch,8,2,18,1.0
7130,176,34,63,12.811,Baby_Scratch,8,2,18,1.1810000000000027
7130,182,34,63,12.811,Baby_Scratch,8,2,18,1.0
7130,176,34,63,12.812,Baby_Scratch,8,2,18,1.1810000000000027
7130,182,34,63,12.811,Baby_Scratch,8,2,18,1.0
7131,176,34,63,12.813,Baby_Scratch,8,2,18,1.179000000000002
7131,182,34,63,12.813,Baby_Scratch,8,2,18,1.0
7133,176,34,63,12.814,Baby_Scratch,8,2,18,1.1780000000000026
7133,182,34,63,12.814,Baby_Scratch,8,2,18,1.0
7134,176,34,63,12.815,Baby_Scratch,8,2,18,1.1770000000000032
7134,182,34,63,12.815,Baby_Scratch,8,2,18,1.0
7135,176,34,63,12.816,Baby_Scratch,8,2,18,1.176000000000002
7135,182,34,63,12.816,Baby_Scratch,8,2,18,1.0
7136,176,34,63,12.817,Baby_Scratch,8,2,18,1.1750000000000025
7136,182,34,63,12.817,Baby_Scratch,8,2,18,1.0
7137,176,34,63,12.818,Baby_Scratch,8,2,18,1.174000000000003
7137,182,34,63,12.818,Baby_Scratch,8,2,18,1.0
7138,176,34,63,12.819,Baby_Scratch,8,2,18,1.1730000000000018
7138,182,34,63,12.819,Baby_Scratch,8,2,18,1.0
7139,176,34,62,12.82,Baby_Scratch,8,2,18,1.171000000000003
7139,182,34,62,12.82,Baby_Scratch,8,2,18,1.0
7140,176,34,63,12.821,Baby_Scratch,8,2,18,1.1700000000000035
7140,182,34,63,12.821,Baby_Scratch,8,2,18,1.0
7141,176,34,63,12.822,Baby_Scratch,8,2,18,1.169000000000004
7141,182,34,63,12.822,Baby_Scratch,8,2,18,1.0
7142,176,34,63,12.823,Baby_Scratch,8,2,18,1.1680000000000028
7142,182,34,63,12.823,Baby_Scratch,8,2,18,1.0
7143,176,34,63,12.824,Baby_Scratch,8,2,18,1.1670000000000034
7143,182,34,63,12.824,Baby_Scratch,8,2,18,1.0
7144,176,34,63,12.825,Baby_Scratch,8,2,18,1.166000000000004
7144,182,34,63,12.825,Baby_Scratch,8,2,18,1.0
7145,176,34,63,12.826,Baby_Scratch,8,2,18,1.1650000000000027
7145,182,34,63,12.826,Baby_Scratch,8,2,18,1.0
7146,176,34,63,12.827,Baby_Scratch,8,2,18,1.1640000000000033
7146,182,34,63,12.827,Baby_Scratch,8,2,18,1.0
7147,176,34,62,12.828,Baby_Scratch,8,2,18,1.1620000000000044
7147,182,34,62,12.828,Baby_Scratch,8,2,18,1.0
7148,176,34,63,12.829,Baby_Scratch,8,2,18,1.1610000000000031
7148,182,34,63,12.829,Baby_Scratch,8,2,18,1.0
7149,176,34,63,12.83,Baby_Scratch,8,2,18,1.1600000000000037
7149,182,34,63,12.83,Baby_Scratch,8,2,18,1.0
7150,176,34,63,12.831,Baby_Scratch,8,2,18,1.1590000000000042
7150,182,34,63,12.831,Baby_Scratch,8,2,18,1.0
7150,176,34,63,12.832,Baby_Scratch,8,2,18,1.1590000000000042
7150,182,34,63,12.831,Baby_Scratch,8,2,18,1.0
7151,176,34,63,12.833,Baby_Scratch,8,2,18,1.1570000000000036
7151,182,34,63,12.833,Baby_Scratch,8,2,18,1.0
7153,176,34,63,12.834,Baby_Scratch,8,2,18,1.1560000000000041
7153,182,34,63,12.834,Baby_Scratch,8,2,18,1.0
7154,176,34,63,12.835,Baby_Scratch,8,2,18,1.155000000000003
7154,182,34,63,12.835,Baby_Scratch,8,2,18,1.0
7155,176,34,63,12.836,Baby_Scratch,8,2,18,1.1540000000000035
7155,182,34,63,12.836,Baby_Scratch,8,2,18,1.0
7156,176,34,63,12.837,Baby_Scratch,8,2,18,1.153000000000004
7156,182,34,63,12.837,Baby_Scratch,8,2,18,1.0
7157,176,34,62,12.838,Baby_Scratch,8,2,18,1.1510000000000051
7157,182,34,62,12.838,Baby_Scratch,8,2,18,1.0
7158,176,34,63,12.839,Baby_Scratch,8,2,18,1.150000000000004
7158,182,34,63,12.839,Baby_Scratch,8,2,18,1.0
7159,176,34,63,12.84,Baby_Scratch,8,2,18,1.1490000000000045
7159,182,34,63,12.84,Baby_Scratch,8,2,18,1.0
7160,176,34,63,12.841,Baby_Scratch,8,2,18,1.148000000000005
7160,182,34,63,12.841,Baby_Scratch,8,2,18,1.0
7161,176,34,63,12.842,Baby_Scratch,8,2,18,1.1470000000000038
7161,182,34,63,12.842,Baby_Scratch,8,2,18,1.0
7161,176,34,63,12.843,Baby_Scratch,8,2,18,1.1470000000000038
7161,182,34,63,12.842,Baby_Scratch,8,2,18,1.0
7162,176,34,63,12.844,Baby_Scratch,8,2,18,1.145000000000005
7162,182,34,63,12.844,Baby_Scratch,8,2,18,1.0
7163,176,34,63,12.845,Baby_Scratch,8,2,18,1.1440000000000037
7163,182,34,63,12.845,Baby_Scratch,8,2,18,1.0
7164,176,34,63,12.846,Baby_Scratch,8,2,18,1.1430000000000042
