,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
1255,176,34,49,8.308,Stab,3,1,3,7.287000000000015
1123,182,31,126,8.308,Stab,3,1,3,1.26984375
1256,176,34,49,8.309,Stab,3,1,3,7.272000000000023
1123,182,31,126,8.309,Stab,3,1,3,1.26984375
1258,176,34,50,8.31,Stab,3,1,3,7.258000000000006
1123,182,31,126,8.31,Stab,3,1,3,1.26984375
1259,176,34,50,8.311,Stab,3,1,3,7.230000000000022
1123,182,31,126,8.311,Stab,3,1,3,1.26984375
1259,176,34,50,8.312,Stab,3,1,3,7.230000000000022
1123,182,31,126,8.312,Stab,3,1,3,1.26984375
1260,176,34,49,8.313,Stab,3,1,3,7.215000000000003
1123,182,31,126,8.313,Stab,3,1,3,1.26984375
1261,176,34,51,8.314,Stab,3,1,3,7.202000000000011
1123,182,31,126,8.314,Stab,3,1,3,1.26984375
1263,176,34,50,8.315,Stab,3,1,3,7.174000000000001
1123,182,31,126,8.315,Stab,3,1,3,1.26984375
1123,182,31,126,8.315999999999999,Stab,3,1,3,1.26984375
1263,176,34,50,8.316,Stab,3,1,3,7.174000000000001
1264,176,34,50,8.317,Stab,3,1,3,7.160000000000009
1123,182,31,126,8.317,Stab,3,1,3,1.26984375
1265,176,34,51,8.318,Stab,3,1,3,7.147000000000016
1123,182,31,126,8.318,Stab,3,1,3,1.26984375
1267,176,34,49,8.318999999999999,Stab,3,1,3,7.117000000000006
1123,182,31,126,8.318999999999999,Stab,3,1,3,1.26984375
1267,176,34,49,8.32,Stab,3,1,3,7.117000000000006
1123,182,31,126,8.32,Stab,3,1,3,1.26984375
1269,176,34,51,8.321,Stab,3,1,3,7.104000000000013
1123,182,31,126,8.321,Stab,3,1,3,1.26984375
1270,176,34,52,8.322,Stab,3,1,3,7.080000000000005
1123,182,31,126,8.322,Stab,3,1,3,1.26984375
1270,176,34,52,8.323,Stab,3,1,3,7.080000000000005
1123,182,31,126,8.323,Stab,3,1,3,1.26984375
1271,176,34,52,8.324,Stab,3,1,3,7.068000000000012
1123,182,31,126,8.324,Stab,3,1,3,1.26984375
1273,176,34,53,8.325,Stab,3,1,3,7.046000000000005
1123,182,31,126,8.325,Stab,3,1,3,1.26984375
1273,176,34,53,8.326,Stab,3,1,3,7.046000000000005
1123,182,31,126,8.326,Stab,3,1,3,1.26984375
1274,176,34,52,8.327,Stab,3,1,3,7.034000000000011
1123,182,31,126,8.327,Stab,3,1,3,1.26984375
1275,176,34,53,8.328,Stab,3,1,3,7.0230000000000175
1123,182,31,126,8.328,Stab,3,1,3,1.26984375
1276,176,34,53,8.329,Stab,3,1,3,7.012000000000004
1123,182,31,126,8.329,Stab,3,1,3,1.26984375
1278,176,34,54,8.33,Stab,3,1,3,6.992000000000015
1123,182,31,126,8.33,Stab,3,1,3,1.26984375
1278,176,34,54,8.331,Stab,3,1,3,6.992000000000015
1123,182,31,126,8.331,Stab,3,1,3,1.26984375
1123,182,31,126,8.331999999999999,Stab,3,1,3,1.26984375
1279,176,34,54,8.332,Stab,3,1,3,6.982000000000003
1280,176,34,53,8.333,Stab,3,1,3,6.971000000000009
1123,182,31,126,8.333,Stab,3,1,3,1.26984375
1281,176,34,55,8.334,Stab,3,1,3,6.962000000000014
1123,182,31,126,8.334,Stab,3,1,3,1.26984375
1123,182,31,126,8.334999999999999,Stab,3,1,3,1.26984375
1282,176,34,54,8.335,Stab,3,1,3,6.952000000000002
1283,176,34,54,8.336,Stab,3,1,3,6.942000000000007
1123,182,31,126,8.336,Stab,3,1,3,1.26984375
1284,176,34,55,8.337,Stab,3,1,3,6.933000000000012
1123,182,31,126,8.337,Stab,3,1,3,1.26984375
1285,176,34,56,8.338,Stab,3,1,3,6.925000000000017
1123,182,31,126,8.338,Stab,3,1,3,1.26984375
1286,176,34,57,8.339,Stab,3,1,3,6.918000000000008
1123,182,31,126,8.339,Stab,3,1,3,1.26984375
1287,176,34,56,8.34,Stab,3,1,3,6.902000000000017
1123,182,31,126,8.34,Stab,3,1,3,1.26984375
1287,176,34,56,8.341,Stab,3,1,3,6.902000000000017
1123,182,31,126,8.341,Stab,3,1,3,1.26984375
1289,176,34,56,8.342,Stab,3,1,3,6.894000000000007
1123,182,31,126,8.342,Stab,3,1,3,1.26984375
1290,176,34,57,8.343,Stab,3,1,3,6.887000000000011
1123,182,31,126,8.343,Stab,3,1,3,1.26984375
1291,176,34,57,8.344,Stab,3,1,3,6.880000000000015
1123,182,31,126,8.344,Stab,3,1,3,1.26984375
1292,176,34,57,8.345,Stab,3,1,3,6.873000000000006
1123,182,31,126,8.345,Stab,3,1,3,1.26984375
1294,176,34,57,8.346,Stab,3,1,3,6.86600000000001
1123,182,31,126,8.346,Stab,3,1,3,1.26984375
1295,176,34,58,8.347,Stab,3,1,3,6.854000000000006
1123,182,31,126,8.347,Stab,3,1,3,1.26984375
1123,182,31,126,8.347999999999999,Stab,3,1,3,1.26984375
1295,176,34,58,8.348,Stab,3,1,3,6.854000000000006
1296,176,34,59,8.349,Stab,3,1,3,6.849000000000009
1123,182,31,126,8.349,Stab,3,1,3,1.26984375
1297,176,34,58,8.35,Stab,3,1,3,6.843000000000012
1123,182,31,126,8.35,Stab,3,1,3,1.26984375
1123,182,31,126,8.350999999999999,Stab,3,1,3,1.26984375
1298,176,34,58,8.351,Stab,3,1,3,6.837000000000005
1299,176,34,60,8.352,Stab,3,1,3,6.833000000000007
1123,182,31,126,8.352,Stab,3,1,3,1.26984375
1300,176,34,59,8.353,Stab,3,1,3,6.82800000000001
1123,182,31,126,8.353,Stab,3,1,3,1.26984375
1301,176,34,59,8.354,Stab,3,1,3,6.823000000000013
1123,182,31,126,8.354,Stab,3,1,3,1.26984375
1302,176,34,60,8.355,Stab,3,1,3,6.819000000000008
1123,182,31,126,8.355,Stab,3,1,3,1.26984375
1304,176,34,60,8.356,Stab,3,1,3,6.81500000000001
1123,182,31,126,8.356,Stab,3,1,3,1.26984375
1305,176,34,60,8.357,Stab,3,1,3,6.8070000000000075
1123,182,31,126,8.357,Stab,3,1,3,1.26984375
1305,176,34,60,8.358,Stab,3,1,3,6.8070000000000075
1123,182,31,126,8.358,Stab,3,1,3,1.26984375
1306,176,34,61,8.359,Stab,3,1,3,6.804000000000009
1123,182,31,126,8.359,Stab,3,1,3,1.26984375
1308,176,34,60,8.36,Stab,3,1,3,6.7960000000000065
1123,182,31,126,8.36,Stab,3,1,3,1.26984375
1308,176,34,60,8.361,Stab,3,1,3,6.7960000000000065
1123,182,31,126,8.361,Stab,3,1,3,1.26984375
1309,176,34,61,8.362,Stab,3,1,3,6.793000000000008
1123,182,31,126,8.362,Stab,3,1,3,1.26984375
1310,176,34,61,8.363,Stab,3,1,3,6.79000000000001
1123,182,31,126,8.363,Stab,3,1,3,1.26984375
1123,182,31,126,8.363999999999999,Stab,3,1,3,1.26984375
1311,176,34,62,8.364,Stab,3,1,3,6.788000000000007
1312,176,34,62,8.365,Stab,3,1,3,6.7860000000000085
1123,182,31,126,8.365,Stab,3,1,3,1.26984375
1313,176,34,61,8.366,Stab,3,1,3,6.78300000000001
1123,182,31,126,8.366,Stab,3,1,3,1.26984375
1123,182,31,126,8.366999999999999,Stab,3,1,3,1.26984375
1314,176,34,62,8.367,Stab,3,1,3,6.781000000000008
1315,176,34,62,8.368,Stab,3,1,3,6.779000000000009
1123,182,31,126,8.368,Stab,3,1,3,1.26984375
1317,176,34,62,8.369,Stab,3,1,3,6.775000000000011
1123,182,31,126,8.369,Stab,3,1,3,1.26984375
1317,176,34,62,8.37,Stab,3,1,3,6.775000000000011
1123,182,31,126,8.37,Stab,3,1,3,1.26984375
1319,176,33,62,8.371,Stab,3,1,3,6.773000000000009
1123,182,31,126,8.371,Stab,3,1,3,1.26984375
1320,176,33,63,8.372,Stab,3,1,3,6.772000000000009
1123,182,31,126,8.372,Stab,3,1,3,1.26984375
1321,176,33,63,8.373,Stab,3,1,3,6.77100000000001
1123,182,31,126,8.373,Stab,3,1,3,1.26984375
1322,176,33,63,8.374,Stab,3,1,3,6.7700000000000085
1123,182,31,126,8.374,Stab,3,1,3,1.26984375
1323,176,33,63,8.375,Stab,3,1,3,6.769000000000009
1123,182,31,126,8.375,Stab,3,1,3,1.26984375
1324,176,33,63,8.376,Stab,3,1,3,6.76800000000001
1123,182,31,126,8.376,Stab,3,1,3,1.26984375
1325,176,33,63,8.376999999999999,Stab,3,1,3,6.766000000000009
1123,182,31,126,8.376999999999999,Stab,3,1,3,1.26984375
1325,176,33,63,8.378,Stab,3,1,3,6.766000000000009
1123,182,31,126,8.378,Stab,3,1,3,1.26984375
1326,176,33,65,8.379,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.379,Stab,3,1,3,1.26984375
1326,176,33,65,8.379999999999999,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.379999999999999,Stab,3,1,3,1.26984375
1326,176,33,65,8.381,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.381,Stab,3,1,3,1.26984375
1326,176,33,65,8.382,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.382,Stab,3,1,3,1.26984375
1326,176,33,65,8.383,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.383,Stab,3,1,3,1.26984375
1326,176,33,65,8.384,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.384,Stab,3,1,3,1.26984375
1326,176,33,65,8.385,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.385,Stab,3,1,3,1.26984375
1326,176,33,65,8.386,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.386,Stab,3,1,3,1.26984375
1326,176,33,65,8.387,Stab,3,1,3,6.776000000000009
1123,182,31,126,8.387,Stab,3,1,3,1.26984375
1328,176,34,66,12.051,Stab,4,1,4,7.3260000000000005
1364,182,31,126,12.051,Stab,4,1,4,1.269609375
1329,176,34,65,12.052,Stab,4,1,4,7.328000000000001
1364,182,31,126,12.052,Stab,4,1,4,1.269609375
1329,176,34,65,12.053,Stab,4,1,4,7.328000000000001
1364,182,31,126,12.053,Stab,4,1,4,1.269609375
1330,176,34,66,12.054,Stab,4,1,4,7.33
1364,182,31,126,12.054,Stab,4,1,4,1.269609375
1331,176,34,67,12.055,Stab,4,1,4,7.332999999999998
1364,182,31,126,12.055,Stab,4,1,4,1.269609375
1332,176,34,67,12.056,Stab,4,1,4,7.335999999999997
1364,182,31,126,12.056000000000001,Stab,4,1,4,1.269609375
1334,176,34,67,12.057,Stab,4,1,4,7.341999999999999
1364,182,31,126,12.057,Stab,4,1,4,1.269609375
1334,176,34,67,12.058,Stab,4,1,4,7.341999999999999
1364,182,31,126,12.058,Stab,4,1,4,1.269609375
1336,176,34,67,12.059,Stab,4,1,4,7.344999999999997
1364,182,31,126,12.059,Stab,4,1,4,1.269609375
1337,176,34,68,12.06,Stab,4,1,4,7.353
1364,182,31,126,12.06,Stab,4,1,4,1.269609375
1337,176,34,68,12.061,Stab,4,1,4,7.353
1364,182,31,126,12.061,Stab,4,1,4,1.269609375
1339,176,34,68,12.062,Stab,4,1,4,7.3569999999999975
1364,182,31,126,12.062,Stab,4,1,4,1.269609375
1340,176,34,68,12.063,Stab,4,1,4,7.361000000000002
1364,182,31,126,12.063,Stab,4,1,4,1.269609375
1341,176,34,68,12.064,Stab,4,1,4,7.368999999999998
1364,182,31,126,12.064,Stab,4,1,4,1.269609375
1341,176,34,68,12.065,Stab,4,1,4,7.368999999999998
1364,182,31,126,12.065,Stab,4,1,4,1.269609375
1342,176,34,70,12.066,Stab,4,1,4,7.375000000000005
1364,182,31,126,12.066,Stab,4,1,4,1.269609375
1343,176,34,69,12.067,Stab,4,1,4,7.380000000000003
1364,182,31,126,12.067,Stab,4,1,4,1.269609375
1345,176,34,70,12.068,Stab,4,1,4,7.392000000000007
1364,182,31,126,12.068,Stab,4,1,4,1.269609375
1345,176,34,70,12.069,Stab,4,1,4,7.392000000000007
1364,182,31,126,12.069,Stab,4,1,4,1.269609375
1347,176,34,72,12.07,Stab,4,1,4,7.400000000000002
1364,182,31,126,12.07,Stab,4,1,4,1.269609375
1348,176,34,71,12.071,Stab,4,1,4,7.406999999999998
1364,182,31,126,12.071,Stab,4,1,4,1.269609375
1349,176,34,71,12.072,Stab,4,1,4,7.413999999999994
1364,182,31,126,12.072000000000001,Stab,4,1,4,1.269609375
1350,176,34,72,12.073,Stab,4,1,4,7.422000000000004
1364,182,31,126,12.073,Stab,4,1,4,1.269609375
1351,176,34,72,12.074,Stab,4,1,4,7.43
1364,182,31,126,12.074,Stab,4,1,4,1.269609375
1352,176,34,74,12.075,Stab,4,1,4,7.450000000000006
1364,182,31,126,12.075,Stab,4,1,4,1.269609375
1352,176,34,74,12.076,Stab,4,1,4,7.450000000000006
1364,182,31,126,12.076,Stab,4,1,4,1.269609375
1354,176,34,73,12.077,Stab,4,1,4,7.459000000000001
1364,182,31,126,12.077,Stab,4,1,4,1.269609375
1355,176,34,73,12.078,Stab,4,1,4,7.477000000000007
1364,182,31,126,12.078,Stab,4,1,4,1.269609375
1355,176,34,73,12.079,Stab,4,1,4,7.477000000000007
1364,182,31,126,12.079,Stab,4,1,4,1.269609375
1356,176,34,74,12.08,Stab,4,1,4,7.487000000000002
1364,182,31,126,12.08,Stab,4,1,4,1.269609375
1357,176,34,76,12.081,Stab,4,1,4,7.498999999999995
1364,182,31,126,12.081,Stab,4,1,4,1.269609375
1359,176,34,75,12.082,Stab,4,1,4,7.521000000000003
1364,182,31,126,12.082,Stab,4,1,4,1.269609375
1359,176,34,75,12.083,Stab,4,1,4,7.521000000000003
1364,182,31,126,12.083,Stab,4,1,4,1.269609375
1361,176,34,76,12.084,Stab,4,1,4,7.545000000000011
1364,182,31,126,12.084,Stab,4,1,4,1.269609375
1361,176,34,76,12.085,Stab,4,1,4,7.545000000000011
1364,182,31,126,12.085,Stab,4,1,4,1.269609375
1363,176,34,76,12.086,Stab,4,1,4,7.557000000000004
1364,182,31,126,12.086,Stab,4,1,4,1.269609375
1366,176,34,78,12.087,Stab,4,1,4,7.570999999999996
1364,182,31,126,12.087,Stab,4,1,4,1.269609375
1369,176,34,78,12.088000000000001,Stab,4,1,4,7.5990000000000055
1367,182,31,123,12.088000000000001,Stab,4,1,4,1.239296875
1369,176,34,78,12.089,Stab,4,1,4,7.5990000000000055
1367,182,31,123,12.089,Stab,4,1,4,1.239296875
1375,176,34,81,12.09,Stab,4,1,4,7.632999999999987
1373,182,31,119,12.09,Stab,4,1,4,1.19890625
1375,176,34,81,12.091,Stab,4,1,4,7.632999999999987
1373,182,31,119,12.091,Stab,4,1,4,1.19890625
1381,176,34,79,12.092,Stab,4,1,4,7.662999999999997
1379,182,31,114,12.092,Stab,4,1,4,1.148671875
1381,176,34,79,12.093,Stab,4,1,4,7.662999999999997
1379,182,31,114,12.093,Stab,4,1,4,1.148671875
1387,176,34,80,12.094,Stab,4,1,4,7.695000000000007
1385,182,31,111,12.094,Stab,4,1,4,1.118359375
1387,176,34,80,12.095,Stab,4,1,4,7.695000000000007
1385,182,31,111,12.095,Stab,4,1,4,1.118359375
1393,176,34,81,12.096,Stab,4,1,4,7.711999999999998
1391,182,31,107,12.096,Stab,4,1,4,1.078203125
1396,176,34,81,12.097,Stab,4,1,4,7.746000000000009
1394,182,31,105,12.097,Stab,4,1,4,1.058046875
1396,176,34,81,12.098,Stab,4,1,4,7.746000000000009
1394,182,31,105,12.098,Stab,4,1,4,1.058046875
1402,176,34,81,12.099,Stab,4,1,4,7.763
1400,182,31,103,12.099,Stab,4,1,4,1.03796875
1405,176,34,87,12.1,Stab,4,1,4,7.785999999999987
1403,182,31,102,12.1,Stab,4,1,4,1.027890625
1408,176,34,82,12.101,Stab,4,1,4,7.804000000000009
1406,182,31,101,12.101,Stab,4,1,4,1.0178125
1411,176,34,83,12.102,Stab,4,1,4,7.822999999999999
1409,182,31,100,12.102,Stab,4,1,4,1.00765625
1414,176,34,84,12.103,Stab,4,1,4,7.8629999999999765
1412,182,31,98,12.103,Stab,4,1,4,0.987578125
1414,176,34,84,12.104,Stab,4,1,4,7.8629999999999765
1412,182,31,98,12.104,Stab,4,1,4,0.987578125
1415,176,34,83,12.105,Stab,4,1,4,7.882
1416,182,31,97,12.105,Stab,4,1,4,0.977421875
1418,176,34,88,12.106,Stab,4,1,4,7.905999999999986
1416,182,31,97,12.106,Stab,4,1,4,0.977421875
1424,176,34,85,12.107,Stab,4,1,4,7.948
1422,182,31,95,12.107,Stab,4,1,4,0.9575
1424,176,34,85,12.108,Stab,4,1,4,7.948
1422,182,31,95,12.108,Stab,4,1,4,0.9575
1425,176,34,85,12.109,Stab,4,1,4,7.968999999999989
1439,182,31,96,12.109,Stab,4,1,4,0.967578125
1426,176,34,85,12.11,Stab,4,1,4,7.989999999999977
1439,182,31,96,12.11,Stab,4,1,4,0.967578125
1427,176,34,90,12.111,Stab,4,1,4,8.016000000000009
1439,182,31,96,12.111,Stab,4,1,4,0.967578125
1429,176,34,86,12.112,Stab,4,1,4,8.037999999999997
1439,182,31,96,12.112,Stab,4,1,4,0.967578125
1430,176,34,87,12.113,Stab,4,1,4,8.060999999999984
1439,182,31,96,12.113,Stab,4,1,4,0.967578125
1431,176,34,87,12.114,Stab,4,1,4,8.107
1439,182,31,96,12.114,Stab,4,1,4,0.967578125
1431,176,34,87,12.115,Stab,4,1,4,8.107
1439,182,31,96,12.115,Stab,4,1,4,0.967578125
1433,176,34,87,12.116,Stab,4,1,4,8.153000000000015
1439,182,31,96,12.116,Stab,4,1,4,0.967578125
1433,176,34,87,12.117,Stab,4,1,4,8.153000000000015
1439,182,31,96,12.117,Stab,4,1,4,0.967578125
1435,176,34,87,12.118,Stab,4,1,4,8.176000000000002
1439,182,31,96,12.118,Stab,4,1,4,0.967578125
1436,176,34,88,12.119,Stab,4,1,4,8.223999999999975
1439,182,31,96,12.119,Stab,4,1,4,0.967578125
1436,176,34,88,12.12,Stab,4,1,4,8.223999999999975
1439,182,31,96,12.120000000000001,Stab,4,1,4,0.967578125
1438,176,34,88,12.121,Stab,4,1,4,8.248000000000005
1439,182,31,96,12.121,Stab,4,1,4,0.967578125
1441,176,34,89,12.122,Stab,4,1,4,8.27299999999999
1439,182,31,96,12.122,Stab,4,1,4,0.967578125
1444,176,34,88,12.123,Stab,4,1,4,8.321000000000007
1442,182,31,97,12.123,Stab,4,1,4,0.977734375
1444,176,34,88,12.124,Stab,4,1,4,8.321000000000007
1442,182,31,97,12.124,Stab,4,1,4,0.977734375
1447,176,34,88,12.125,Stab,4,1,4,8.344999999999994
1445,182,31,99,12.125,Stab,4,1,4,0.997890625
1453,176,34,94,12.126,Stab,4,1,4,8.405000000000014
1451,182,31,101,12.126,Stab,4,1,4,1.01796875
1453,176,34,94,12.127,Stab,4,1,4,8.405000000000014
1451,182,31,101,12.127,Stab,4,1,4,1.01796875
1456,176,34,88,12.128,Stab,4,1,4,8.429
1454,182,31,102,12.128,Stab,4,1,4,1.028203125
1462,176,34,88,12.129,Stab,4,1,4,8.477000000000016
1460,182,31,105,12.129,Stab,4,1,4,1.0584375
1462,176,34,88,12.13,Stab,4,1,4,8.477000000000016
1460,182,31,105,12.13,Stab,4,1,4,1.0584375
1468,176,34,93,12.131,Stab,4,1,4,8.534999999999984
1466,182,31,108,12.131,Stab,4,1,4,1.08859375
1468,176,34,93,12.132,Stab,4,1,4,8.534999999999984
1466,182,31,108,12.132,Stab,4,1,4,1.08859375
1471,176,34,88,12.133,Stab,4,1,4,8.55899999999997
1469,182,31,110,12.133,Stab,4,1,4,1.10890625
1477,176,34,89,12.134,Stab,4,1,4,8.608999999999988
1475,182,31,114,12.134,Stab,4,1,4,1.14921875
1477,176,34,89,12.135,Stab,4,1,4,8.608999999999988
1475,182,31,114,12.135,Stab,4,1,4,1.14921875
1483,176,34,94,12.136,Stab,4,1,4,8.638999999999971
1481,182,31,118,12.136,Stab,4,1,4,1.189375
1486,176,34,88,12.137,Stab,4,1,4,8.663
1484,182,31,120,12.137,Stab,4,1,4,1.20953125
1489,176,34,87,12.138,Stab,4,1,4,8.685999999999988
1487,182,31,122,12.138,Stab,4,1,4,1.2296875
1492,176,34,88,12.139,Stab,4,1,4,8.734000000000004
1490,182,31,124,12.139,Stab,4,1,4,1.24984375
1492,176,34,88,12.14,Stab,4,1,4,8.734000000000004
1490,182,31,124,12.14,Stab,4,1,4,1.24984375
1495,176,34,86,12.141,Stab,4,1,4,8.755999999999991
1493,182,31,126,12.141,Stab,4,1,4,1.269921875
1501,176,34,85,12.142,Stab,4,1,4,8.798000000000005
1499,182,31,127,12.142,Stab,4,1,4,1.279921875
1501,176,34,85,12.143,Stab,4,1,4,8.798000000000005
1499,182,31,127,12.143,Stab,4,1,4,1.279921875
1502,176,34,84,12.144,Stab,4,1,4,8.817999999999994
1499,182,31,127,12.144,Stab,4,1,4,1.279921875
1503,176,34,84,12.145,Stab,4,1,4,8.837999999999983
1499,182,31,127,12.145,Stab,4,1,4,1.279921875
1505,176,34,88,12.146,Stab,4,1,4,8.862000000000013
1499,182,31,127,12.146,Stab,4,1,4,1.279921875
1506,176,34,84,12.147,Stab,4,1,4,8.90199999999999
1499,182,31,127,12.147,Stab,4,1,4,1.279921875
1506,176,34,84,12.148,Stab,4,1,4,8.90199999999999
1499,182,31,127,12.148,Stab,4,1,4,1.279921875
1507,176,34,84,12.149,Stab,4,1,4,8.92199999999998
1499,182,31,127,12.149000000000001,Stab,4,1,4,1.279921875
1508,176,34,82,12.15,Stab,4,1,4,8.940000000000001
1499,182,31,127,12.15,Stab,4,1,4,1.279921875
1510,176,34,84,12.151,Stab,4,1,4,8.979999999999979
1499,182,31,127,12.151,Stab,4,1,4,1.279921875
1510,176,34,84,12.152,Stab,4,1,4,8.979999999999979
1499,182,31,127,12.152000000000001,Stab,4,1,4,1.279921875
1512,176,34,80,12.153,Stab,4,1,4,9.01199999999999
1499,182,31,127,12.153,Stab,4,1,4,1.279921875
1512,176,34,80,12.154,Stab,4,1,4,9.01199999999999
1499,182,31,127,12.154,Stab,4,1,4,1.279921875
1513,176,34,79,12.155,Stab,4,1,4,9.026999999999981
1499,182,31,127,12.155,Stab,4,1,4,1.279921875
1515,176,34,82,12.156,Stab,4,1,4,9.045000000000003
1499,182,31,127,12.156,Stab,4,1,4,1.279921875
1516,176,34,78,12.157,Stab,4,1,4,9.072999999999988
1499,182,31,127,12.157,Stab,4,1,4,1.279921875
1516,176,34,78,12.158,Stab,4,1,4,9.072999999999988
1499,182,31,127,12.158,Stab,4,1,4,1.279921875
1518,176,34,76,12.159,Stab,4,1,4,9.085000000000003
1499,182,31,127,12.159,Stab,4,1,4,1.279921875
1519,176,34,76,12.16,Stab,4,1,4,9.10899999999999
1499,182,31,127,12.16,Stab,4,1,4,1.279921875
1519,176,34,76,12.161,Stab,4,1,4,9.10899999999999
1499,182,31,127,12.161,Stab,4,1,4,1.279921875
1521,176,34,72,12.162,Stab,4,1,4,9.124999999999995
1499,182,31,127,12.162,Stab,4,1,4,1.279921875
1521,176,34,72,12.163,Stab,4,1,4,9.124999999999995
1499,182,31,127,12.163,Stab,4,1,4,1.279921875
1522,176,34,73,12.164,Stab,4,1,4,9.13399999999999
1499,182,31,127,12.164,Stab,4,1,4,1.279921875
1523,176,34,72,12.165,Stab,4,1,4,9.141999999999985
1499,182,31,127,12.165000000000001,Stab,4,1,4,1.279921875
1525,176,34,72,12.166,Stab,4,1,4,9.15799999999999
1499,182,31,127,12.166,Stab,4,1,4,1.279921875
1525,176,34,72,12.167,Stab,4,1,4,9.15799999999999
1499,182,31,127,12.167,Stab,4,1,4,1.279921875
1526,176,34,70,12.168,Stab,4,1,4,9.163999999999987
1499,182,31,127,12.168000000000001,Stab,4,1,4,1.279921875
1527,176,34,70,12.169,Stab,4,1,4,9.169999999999995
1499,182,31,127,12.169,Stab,4,1,4,1.279921875
1529,176,34,68,12.17,Stab,4,1,4,9.173999999999992
1499,182,31,127,12.17,Stab,4,1,4,1.279921875
1530,176,34,69,12.171,Stab,4,1,4,9.183999999999996
1499,182,31,127,12.171,Stab,4,1,4,1.279921875
1530,176,34,69,12.172,Stab,4,1,4,9.183999999999996
1499,182,31,127,12.172,Stab,4,1,4,1.279921875
1531,176,34,67,12.173,Stab,4,1,4,9.186999999999994
1499,182,31,127,12.173,Stab,4,1,4,1.279921875
1532,176,34,67,12.174,Stab,4,1,4,9.189999999999992
1499,182,31,127,12.174,Stab,4,1,4,1.279921875
1533,176,34,66,12.175,Stab,4,1,4,9.191999999999995
1499,182,31,127,12.175,Stab,4,1,4,1.279921875
1534,176,34,65,12.176,Stab,4,1,4,9.192999999999994
1499,182,31,127,12.176,Stab,4,1,4,1.279921875
1536,176,34,63,12.177,Stab,4,1,4,9.188999999999995
1499,182,31,127,12.177,Stab,4,1,4,1.279921875
1536,176,34,63,12.178,Stab,4,1,4,9.188999999999995
1499,182,31,127,12.178,Stab,4,1,4,1.279921875
1536,176,34,63,12.179,Stab,4,1,4,9.188999999999995
1499,182,31,127,12.179,Stab,4,1,4,1.279921875
1536,176,34,63,12.18,Stab,4,1,4,9.188999999999995
1499,182,31,127,12.18,Stab,4,1,4,1.279921875
1538,176,34,63,12.181,Stab,4,1,4,9.187999999999995
1499,182,31,127,12.181000000000001,Stab,4,1,4,1.279921875
1539,176,34,62,12.182,Stab,4,1,4,9.183999999999994
1499,182,31,127,12.182,Stab,4,1,4,1.279921875
1539,176,34,62,12.183,Stab,4,1,4,9.183999999999994
1499,182,31,127,12.183,Stab,4,1,4,1.279921875
1541,176,34,62,12.184,Stab,4,1,4,9.181999999999995
1499,182,31,127,12.184000000000001,Stab,4,1,4,1.279921875
1542,176,34,60,12.185,Stab,4,1,4,9.17799999999999
1499,182,31,127,12.185,Stab,4,1,4,1.279921875
1543,176,34,61,12.186,Stab,4,1,4,9.171999999999993
1499,182,31,127,12.186,Stab,4,1,4,1.279921875
1543,176,34,61,12.187,Stab,4,1,4,9.171999999999993
1499,182,31,127,12.187,Stab,4,1,4,1.279921875
1545,176,34,59,12.188,Stab,4,1,4,9.166999999999987
1499,182,31,127,12.188,Stab,4,1,4,1.279921875
1546,176,34,59,12.189,Stab,4,1,4,9.156999999999993
1499,182,31,127,12.189,Stab,4,1,4,1.279921875
1546,176,34,59,12.19,Stab,4,1,4,9.156999999999993
1499,182,31,127,12.19,Stab,4,1,4,1.279921875
1547,176,34,59,12.191,Stab,4,1,4,9.151999999999987
1499,182,31,127,12.191,Stab,4,1,4,1.279921875
1548,176,34,59,12.192,Stab,4,1,4,9.14699999999999
1499,182,31,127,12.192,Stab,4,1,4,1.279921875
1550,176,34,58,12.193,Stab,4,1,4,9.134999999999986
1499,182,31,127,12.193,Stab,4,1,4,1.279921875
1550,176,34,58,12.194,Stab,4,1,4,9.134999999999986
1499,182,31,127,12.194,Stab,4,1,4,1.279921875
1551,176,34,56,12.195,Stab,4,1,4,9.12699999999999
1499,182,31,127,12.195,Stab,4,1,4,1.279921875
1553,176,34,55,12.196,Stab,4,1,4,9.117999999999995
1499,182,31,127,12.196,Stab,4,1,4,1.279921875
1554,176,34,53,12.197,Stab,4,1,4,9.107000000000001
1499,182,31,127,12.197000000000001,Stab,4,1,4,1.279921875
1555,176,34,55,12.198,Stab,4,1,4,9.09799999999999
1499,182,31,127,12.198,Stab,4,1,4,1.279921875
1556,176,34,54,12.199,Stab,4,1,4,9.087999999999996
1499,182,31,127,12.199,Stab,4,1,4,1.279921875
1557,176,34,54,12.2,Stab,4,1,4,9.067999999999989
1499,182,31,127,12.2,Stab,4,1,4,1.279921875
1557,176,34,54,12.201,Stab,4,1,4,9.067999999999989
1499,182,31,127,12.201,Stab,4,1,4,1.279921875
1558,176,34,54,12.202,Stab,4,1,4,9.057999999999995
