,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
18797,176,34,66,24.459,Chirp,7,4,37,21.43399999999993
18680,182,31,113,24.459,Chirp,7,4,37,1.138828125
18797,176,34,66,24.46,Chirp,7,4,37,21.43399999999993
18680,182,31,113,24.46,Chirp,7,4,37,1.138828125
18799,176,34,66,24.461,Chirp,7,4,37,21.435999999999925
18680,182,31,113,24.461000000000002,Chirp,7,4,37,1.138828125
18800,176,34,67,24.462,Chirp,7,4,37,21.43899999999993
18680,182,31,113,24.462,Chirp,7,4,37,1.138828125
18801,176,34,66,24.463,Chirp,7,4,37,21.44099999999993
18680,182,31,113,24.463,Chirp,7,4,37,1.138828125
18802,176,34,67,24.464,Chirp,7,4,37,21.443999999999924
18680,182,31,113,24.464000000000002,Chirp,7,4,37,1.138828125
18803,176,34,66,24.465,Chirp,7,4,37,21.445999999999927
18680,182,31,113,24.465,Chirp,7,4,37,1.138828125
18804,176,34,66,24.466,Chirp,7,4,37,21.449999999999925
18680,182,31,113,24.466,Chirp,7,4,37,1.138828125
18807,182,31,113,27.971,Chirp,8,4,38,1.138828125
18833,176,33,74,27.971,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.972,Chirp,8,4,38,35.360000000000014
18809,182,31,113,27.972,Chirp,8,4,38,1.138828125
18809,182,31,113,27.973,Chirp,8,4,38,1.138828125
18833,176,33,74,27.973,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.974,Chirp,8,4,38,35.360000000000014
18811,182,31,113,27.974,Chirp,8,4,38,1.13875
18811,182,31,113,27.975,Chirp,8,4,38,1.13875
18833,176,33,74,27.975,Chirp,8,4,38,35.360000000000014
18813,182,31,112,27.976,Chirp,8,4,38,1.12875
18833,176,33,74,27.976,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.977,Chirp,8,4,38,35.360000000000014
18817,182,31,112,27.977,Chirp,8,4,38,1.12875
18817,182,31,112,27.978,Chirp,8,4,38,1.12875
18833,176,33,74,27.978,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.979,Chirp,8,4,38,35.360000000000014
18819,182,31,112,27.979,Chirp,8,4,38,1.128671875
18833,176,33,74,27.98,Chirp,8,4,38,35.360000000000014
18819,182,31,112,27.98,Chirp,8,4,38,1.128671875
18833,176,33,74,27.981,Chirp,8,4,38,35.360000000000014
18819,182,31,112,27.981,Chirp,8,4,38,1.128671875
18819,182,31,112,27.982,Chirp,8,4,38,1.128671875
18833,176,33,74,27.982,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.983,Chirp,8,4,38,35.360000000000014
18821,182,31,111,27.983,Chirp,8,4,38,1.118671875
18821,182,31,111,27.984,Chirp,8,4,38,1.118671875
18833,176,33,74,27.984,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.985,Chirp,8,4,38,35.360000000000014
18823,182,31,111,27.985,Chirp,8,4,38,1.118671875
18833,176,33,74,27.986,Chirp,8,4,38,35.360000000000014
18823,182,31,111,27.986,Chirp,8,4,38,1.118671875
18823,182,31,111,27.987,Chirp,8,4,38,1.118671875
18833,176,33,74,27.987,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.988,Chirp,8,4,38,35.360000000000014
18825,182,31,111,27.988,Chirp,8,4,38,1.11859375
18833,176,33,74,27.989,Chirp,8,4,38,35.360000000000014
18825,182,31,111,27.989,Chirp,8,4,38,1.11859375
18825,182,31,111,27.99,Chirp,8,4,38,1.11859375
18833,176,33,74,27.99,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.991,Chirp,8,4,38,35.360000000000014
18827,182,31,110,27.991,Chirp,8,4,38,1.10859375
18833,176,33,74,27.992,Chirp,8,4,38,35.360000000000014
18827,182,31,110,27.992,Chirp,8,4,38,1.10859375
18827,182,31,110,27.993,Chirp,8,4,38,1.10859375
18833,176,33,74,27.993,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.994,Chirp,8,4,38,35.360000000000014
18829,182,31,110,27.994,Chirp,8,4,38,1.10859375
18833,176,33,74,27.995,Chirp,8,4,38,35.360000000000014
18829,182,31,110,27.995,Chirp,8,4,38,1.10859375
18829,182,31,110,27.996,Chirp,8,4,38,1.10859375
18833,176,33,74,27.996,Chirp,8,4,38,35.360000000000014
18833,176,33,74,27.997,Chirp,8,4,38,35.360000000000014
18831,182,31,110,27.997,Chirp,8,4,38,1.10859375
18833,176,33,74,27.998,Chirp,8,4,38,35.360000000000014
18831,182,31,110,27.998,Chirp,8,4,38,1.10859375
18833,176,33,74,27.999,Chirp,8,4,38,35.360000000000014
18831,182,31,110,27.999,Chirp,8,4,38,1.10859375
18833,176,33,74,28.0,Chirp,8,4,38,35.360000000000014
18831,182,31,110,28.0,Chirp,8,4,38,1.10859375
18833,176,33,74,28.001,Chirp,8,4,38,35.360000000000014
18831,182,31,110,28.001,Chirp,8,4,38,1.10859375
18833,176,33,74,28.002,Chirp,8,4,38,35.360000000000014
18831,182,31,110,28.002,Chirp,8,4,38,1.10859375
18831,182,31,110,28.003,Chirp,8,4,38,1.10859375
18833,176,33,74,28.003,Chirp,8,4,38,35.360000000000014
18833,176,33,74,28.004,Chirp,8,4,38,35.360000000000014
18921,182,31,110,28.004,Chirp,8,4,38,1.10859375
18834,176,33,74,28.005,Chirp,8,4,38,35.36999999999999
18921,182,31,110,28.005,Chirp,8,4,38,1.10859375
18835,176,33,75,28.006,Chirp,8,4,38,35.39200000000002
18921,182,31,110,28.006,Chirp,8,4,38,1.10859375
18835,176,33,75,28.007,Chirp,8,4,38,35.39200000000002
18921,182,31,110,28.007,Chirp,8,4,38,1.10859375
18837,176,33,73,28.008,Chirp,8,4,38,35.41000000000001
18921,182,31,110,28.008,Chirp,8,4,38,1.10859375
18837,176,33,73,28.009,Chirp,8,4,38,35.41000000000001
18921,182,31,110,28.009,Chirp,8,4,38,1.10859375
18838,176,33,75,28.01,Chirp,8,4,38,35.42100000000002
18921,182,31,110,28.01,Chirp,8,4,38,1.10859375
18840,176,33,77,28.011,Chirp,8,4,38,35.447
18921,182,31,110,28.011,Chirp,8,4,38,1.10859375
18840,176,33,77,28.012,Chirp,8,4,38,35.447
18921,182,31,110,28.012,Chirp,8,4,38,1.10859375
18841,176,33,74,28.013,Chirp,8,4,38,35.457000000000015
18921,182,31,110,28.013,Chirp,8,4,38,1.10859375
18842,176,33,75,28.014,Chirp,8,4,38,35.46799999999999
18921,182,31,110,28.014,Chirp,8,4,38,1.10859375
18843,176,33,75,28.015,Chirp,8,4,38,35.479
18921,182,31,110,28.015,Chirp,8,4,38,1.10859375
18845,176,34,75,28.016,Chirp,8,4,38,35.489999999999974
18921,182,31,110,28.016000000000002,Chirp,8,4,38,1.10859375
18846,176,34,77,28.017,Chirp,8,4,38,35.502999999999986
18921,182,31,110,28.017,Chirp,8,4,38,1.10859375
18847,176,34,75,28.018,Chirp,8,4,38,35.513999999999996
18921,182,31,110,28.018,Chirp,8,4,38,1.10859375
18848,176,34,76,28.019,Chirp,8,4,38,35.52599999999997
18921,182,31,110,28.019,Chirp,8,4,38,1.10859375
18849,176,34,75,28.02,Chirp,8,4,38,35.53699999999998
18921,182,31,110,28.02,Chirp,8,4,38,1.10859375
18850,176,34,76,28.021,Chirp,8,4,38,35.54899999999999
18921,182,31,110,28.021,Chirp,8,4,38,1.10859375
18851,176,34,75,28.022,Chirp,8,4,38,35.55999999999997
18921,182,31,110,28.022,Chirp,8,4,38,1.10859375
18852,176,34,79,28.023,Chirp,8,4,38,35.57499999999999
18921,182,31,110,28.023,Chirp,8,4,38,1.10859375
18853,176,34,76,28.024,Chirp,8,4,38,35.587
18921,182,31,110,28.024,Chirp,8,4,38,1.10859375
18854,176,34,76,28.025,Chirp,8,4,38,35.598999999999975
18921,182,31,110,28.025,Chirp,8,4,38,1.10859375
18855,176,34,77,28.026,Chirp,8,4,38,35.611999999999995
18921,182,31,110,28.026,Chirp,8,4,38,1.10859375
18856,176,34,76,28.027,Chirp,8,4,38,35.62400000000001
18921,182,31,110,28.027,Chirp,8,4,38,1.10859375
18857,176,34,79,28.028,Chirp,8,4,38,35.638999999999974
18921,182,31,110,28.028,Chirp,8,4,38,1.10859375
18858,176,34,77,28.029,Chirp,8,4,38,35.65199999999999
18921,182,31,110,28.029,Chirp,8,4,38,1.10859375
18859,176,34,77,28.03,Chirp,8,4,38,35.665000000000006
18921,182,31,110,28.03,Chirp,8,4,38,1.10859375
18860,176,34,77,28.031,Chirp,8,4,38,35.677999999999976
18921,182,31,110,28.031,Chirp,8,4,38,1.10859375
18861,176,34,78,28.032,Chirp,8,4,38,35.69199999999999
18921,182,31,110,28.032,Chirp,8,4,38,1.10859375
18862,176,34,80,28.033,Chirp,8,4,38,35.70800000000001
18921,182,31,110,28.033,Chirp,8,4,38,1.10859375
18863,176,34,77,28.034,Chirp,8,4,38,35.72099999999998
18921,182,31,110,28.034,Chirp,8,4,38,1.10859375
18864,176,34,78,28.035,Chirp,8,4,38,35.735
18921,182,31,110,28.035,Chirp,8,4,38,1.10859375
18865,176,34,77,28.036,Chirp,8,4,38,35.74800000000002
18921,182,31,110,28.036,Chirp,8,4,38,1.10859375
18866,176,34,78,28.037,Chirp,8,4,38,35.761999999999986
18921,182,31,110,28.037,Chirp,8,4,38,1.10859375
18867,176,34,82,28.038,Chirp,8,4,38,35.78000000000001
18921,182,31,110,28.038,Chirp,8,4,38,1.10859375
18868,176,34,78,28.039,Chirp,8,4,38,35.794000000000025
18921,182,31,110,28.039,Chirp,8,4,38,1.10859375
18869,176,34,78,28.04,Chirp,8,4,38,35.80799999999999
18921,182,31,110,28.04,Chirp,8,4,38,1.10859375
18870,176,34,78,28.041,Chirp,8,4,38,35.82200000000001
18921,182,31,110,28.041,Chirp,8,4,38,1.10859375
18871,176,34,79,28.042,Chirp,8,4,38,35.83700000000003
18921,182,31,110,28.042,Chirp,8,4,38,1.10859375
18872,176,34,82,28.043,Chirp,8,4,38,35.85499999999999
18921,182,31,110,28.043,Chirp,8,4,38,1.10859375
18873,176,34,79,28.044,Chirp,8,4,38,35.870000000000005
18921,182,31,110,28.044,Chirp,8,4,38,1.10859375
18874,176,34,78,28.045,Chirp,8,4,38,35.88400000000002
18921,182,31,110,28.045,Chirp,8,4,38,1.10859375
18875,176,34,80,28.046,Chirp,8,4,38,35.899999999999984
18921,182,31,110,28.046,Chirp,8,4,38,1.10859375
18876,176,34,79,28.047,Chirp,8,4,38,35.915000000000006
18921,182,31,110,28.047,Chirp,8,4,38,1.10859375
18877,176,34,83,28.048,Chirp,8,4,38,35.93399999999996
18921,182,31,110,28.048000000000002,Chirp,8,4,38,1.10859375
18878,176,34,80,28.049,Chirp,8,4,38,35.94999999999998
18921,182,31,110,28.049,Chirp,8,4,38,1.10859375
18879,176,34,79,28.05,Chirp,8,4,38,35.965
18921,182,31,110,28.05,Chirp,8,4,38,1.10859375
18880,176,34,81,28.051,Chirp,8,4,38,35.981999999999964
18921,182,31,110,28.051,Chirp,8,4,38,1.10859375
18881,176,34,79,28.052,Chirp,8,4,38,35.996999999999986
18921,182,31,110,28.052,Chirp,8,4,38,1.10859375
18882,176,34,84,28.053,Chirp,8,4,38,36.01700000000001
18921,182,31,110,28.053,Chirp,8,4,38,1.10859375
18883,176,34,80,28.054,Chirp,8,4,38,36.03299999999997
18921,182,31,110,28.054,Chirp,8,4,38,1.10859375
18884,176,34,80,28.055,Chirp,8,4,38,36.04899999999999
18921,182,31,110,28.055,Chirp,8,4,38,1.10859375
18885,176,34,81,28.056,Chirp,8,4,38,36.06600000000002
18921,182,31,110,28.056,Chirp,8,4,38,1.10859375
18886,176,34,80,28.057,Chirp,8,4,38,36.08199999999998
18921,182,31,110,28.057,Chirp,8,4,38,1.10859375
18887,176,34,84,28.058,Chirp,8,4,38,36.102000000000004
18921,182,31,110,28.058,Chirp,8,4,38,1.10859375
18888,176,34,81,28.059,Chirp,8,4,38,36.11900000000003
18921,182,31,110,28.059,Chirp,8,4,38,1.10859375
18889,176,34,81,28.06,Chirp,8,4,38,36.13599999999999
18921,182,31,110,28.06,Chirp,8,4,38,1.10859375
18890,176,34,81,28.061,Chirp,8,4,38,36.153000000000006
18921,182,31,110,28.061,Chirp,8,4,38,1.10859375
18891,176,34,81,28.062,Chirp,8,4,38,36.17000000000003
18921,182,31,110,28.062,Chirp,8,4,38,1.10859375
18892,176,34,84,28.063,Chirp,8,4,38,36.18999999999998
18921,182,31,110,28.063,Chirp,8,4,38,1.10859375
18893,176,34,81,28.064,Chirp,8,4,38,36.20700000000001
18921,182,31,110,28.064,Chirp,8,4,38,1.10859375
18894,176,34,81,28.065,Chirp,8,4,38,36.22400000000003
18921,182,31,110,28.065,Chirp,8,4,38,1.10859375
18895,176,34,81,28.066,Chirp,8,4,38,36.24099999999999
18921,182,31,110,28.066,Chirp,8,4,38,1.10859375
18897,176,34,80,28.067,Chirp,8,4,38,36.27300000000003
18921,182,31,110,28.067,Chirp,8,4,38,1.10859375
18897,176,34,80,28.068,Chirp,8,4,38,36.27300000000003
18921,182,31,110,28.068,Chirp,8,4,38,1.10859375
18898,176,34,85,28.069,Chirp,8,4,38,36.29399999999998
18921,182,31,110,28.069,Chirp,8,4,38,1.10859375
18899,176,34,81,28.07,Chirp,8,4,38,36.31100000000001
18921,182,31,110,28.07,Chirp,8,4,38,1.10859375
18900,176,34,81,28.071,Chirp,8,4,38,36.32800000000003
18921,182,31,110,28.071,Chirp,8,4,38,1.10859375
18901,176,34,81,28.072,Chirp,8,4,38,36.34499999999999
18921,182,31,110,28.072,Chirp,8,4,38,1.10859375
18903,176,34,86,28.073,Chirp,8,4,38,36.36700000000002
18921,182,31,110,28.073,Chirp,8,4,38,1.10859375
18904,176,34,82,28.074,Chirp,8,4,38,36.38500000000004
18921,182,31,110,28.074,Chirp,8,4,38,1.10859375
18905,176,34,82,28.075,Chirp,8,4,38,36.403
18921,182,31,110,28.075,Chirp,8,4,38,1.10859375
18906,176,34,81,28.076,Chirp,8,4,38,36.420000000000016
18921,182,31,110,28.076,Chirp,8,4,38,1.10859375
18907,176,34,80,28.077,Chirp,8,4,38,36.436000000000035
18921,182,31,110,28.077,Chirp,8,4,38,1.10859375
18908,176,34,85,28.078,Chirp,8,4,38,36.45699999999999
18921,182,31,110,28.078,Chirp,8,4,38,1.10859375
18909,176,34,83,28.079,Chirp,8,4,38,36.47600000000001
18921,182,31,110,28.079,Chirp,8,4,38,1.10859375
18910,176,34,81,28.08,Chirp,8,4,38,36.492999999999974
18921,182,31,110,28.080000000000002,Chirp,8,4,38,1.10859375
18911,176,34,81,28.081,Chirp,8,4,38,36.527000000000015
18921,182,31,110,28.081,Chirp,8,4,38,1.10859375
18911,176,34,81,28.082,Chirp,8,4,38,36.527000000000015
18921,182,31,110,28.082,Chirp,8,4,38,1.10859375
18913,176,34,86,28.083,Chirp,8,4,38,36.548999999999964
18921,182,31,110,28.083,Chirp,8,4,38,1.10859375
18914,176,34,81,28.084,Chirp,8,4,38,36.56599999999999
18921,182,31,110,28.084,Chirp,8,4,38,1.10859375
18915,176,34,80,28.085,Chirp,8,4,38,36.58200000000001
18921,182,31,110,28.085,Chirp,8,4,38,1.10859375
18916,176,34,81,28.086,Chirp,8,4,38,36.59899999999997
18921,182,31,110,28.086,Chirp,8,4,38,1.10859375
18917,176,34,82,28.087,Chirp,8,4,38,36.61699999999999
18921,182,31,110,28.087,Chirp,8,4,38,1.10859375
18918,176,34,85,28.088,Chirp,8,4,38,36.63800000000002
18921,182,31,110,28.088,Chirp,8,4,38,1.10859375
18919,176,34,81,28.089,Chirp,8,4,38,36.65499999999998
18921,182,31,110,28.089,Chirp,8,4,38,1.10859375
18920,176,34,81,28.09,Chirp,8,4,38,36.672
18921,182,31,110,28.09,Chirp,8,4,38,1.10859375
18923,176,34,81,28.091,Chirp,8,4,38,36.68900000000002
18921,182,31,110,28.091,Chirp,8,4,38,1.10859375
18926,176,34,82,28.092,Chirp,8,4,38,36.70699999999998
18924,182,31,110,28.092,Chirp,8,4,38,1.108671875
18929,176,34,84,28.093,Chirp,8,4,38,36.727000000000004
18927,182,31,111,28.093,Chirp,8,4,38,1.118671875
18932,176,34,81,28.094,Chirp,8,4,38,36.74400000000003
18930,182,31,111,28.094,Chirp,8,4,38,1.11875
18935,176,34,80,28.095,Chirp,8,4,38,36.75999999999999
18933,182,31,112,28.095,Chirp,8,4,38,1.12875
18938,176,34,81,28.096,Chirp,8,4,38,36.777000000000015
18936,182,31,112,28.096,Chirp,8,4,38,1.128828125
18941,176,34,81,28.097,Chirp,8,4,38,36.79400000000004
18939,182,31,113,28.097,Chirp,8,4,38,1.13890625
18944,176,34,84,28.098,Chirp,8,4,38,36.81399999999999
18942,182,31,114,28.098,Chirp,8,4,38,1.14890625
18947,176,34,80,28.099,Chirp,8,4,38,36.83000000000001
18945,182,31,114,28.099,Chirp,8,4,38,1.148984375
18950,176,34,81,28.1,Chirp,8,4,38,36.84700000000004
18948,182,31,115,28.1,Chirp,8,4,38,1.158984375
18953,176,34,80,28.101,Chirp,8,4,38,36.87900000000002
18951,182,31,115,28.101,Chirp,8,4,38,1.159140625
18953,176,34,80,28.102,Chirp,8,4,38,36.87900000000002
18951,182,31,115,28.102,Chirp,8,4,38,1.159140625
18959,176,34,83,28.103,Chirp,8,4,38,36.89800000000004
18957,182,31,117,28.103,Chirp,8,4,38,1.179140625
18962,176,34,80,28.104,Chirp,8,4,38,36.914
18960,182,31,117,28.104,Chirp,8,4,38,1.179140625
18965,176,34,81,28.105,Chirp,8,4,38,36.931000000000026
18963,182,31,117,28.105,Chirp,8,4,38,1.17921875
18968,176,34,80,28.106,Chirp,8,4,38,36.947000000000045
18966,182,31,118,28.106,Chirp,8,4,38,1.189296875
18971,176,34,79,28.107,Chirp,8,4,38,36.96200000000001
18969,182,31,119,28.107,Chirp,8,4,38,1.199296875
18974,176,34,83,28.108,Chirp,8,4,38,36.98100000000004
18972,182,31,119,28.108,Chirp,8,4,38,1.199375
18977,176,34,81,28.109,Chirp,8,4,38,36.99800000000006
18975,182,31,120,28.109,Chirp,8,4,38,1.209375
18980,176,34,80,28.11,Chirp,8,4,38,37.014000000000024
18978,182,31,120,28.11,Chirp,8,4,38,1.209453125
18983,176,34,79,28.111,Chirp,8,4,38,37.02900000000004
18981,182,31,121,28.111,Chirp,8,4,38,1.219453125
18986,176,34,80,28.112,Chirp,8,4,38,37.045
18984,182,31,121,28.112,Chirp,8,4,38,1.21953125
18989,176,34,82,28.113,Chirp,8,4,38,37.063000000000024
18987,182,31,122,28.113,Chirp,8,4,38,1.22953125
18992,176,34,80,28.114,Chirp,8,4,38,37.07900000000004
18990,182,31,122,28.114,Chirp,8,4,38,1.229609375
18995,176,34,79,28.115,Chirp,8,4,38,37.10900000000002
18993,182,31,123,28.115,Chirp,8,4,38,1.2396875
18995,176,34,79,28.116,Chirp,8,4,38,37.10900000000002
18993,182,31,123,28.116,Chirp,8,4,38,1.2396875
19001,176,34,79,28.117,Chirp,8,4,38,37.12400000000004
18999,182,31,124,28.117,Chirp,8,4,38,1.2496875
19004,176,34,79,28.118,Chirp,8,4,38,37.139
19002,182,31,124,28.118,Chirp,8,4,38,1.249765625
19007,176,34,82,28.119,Chirp,8,4,38,37.157000000000025
19005,182,31,125,28.119,Chirp,8,4,38,1.259765625
19010,176,34,79,28.12,Chirp,8,4,38,37.17200000000004
19008,182,31,125,28.12,Chirp,8,4,38,1.25984375
19013,176,34,78,28.121,Chirp,8,4,38,37.18600000000001
19011,182,31,126,28.121,Chirp,8,4,38,1.26984375
19016,176,34,79,28.122,Chirp,8,4,38,37.216000000000044
19014,182,31,126,28.122,Chirp,8,4,38,1.269921875
19016,176,34,79,28.123,Chirp,8,4,38,37.216000000000044
19014,182,31,126,28.123,Chirp,8,4,38,1.269921875
19022,176,34,80,28.124,Chirp,8,4,38,37.232000000000006
19020,182,31,127,28.124,Chirp,8,4,38,1.279921875
19025,176,34,78,28.125,Chirp,8,4,38,37.24600000000002
19023,182,31,127,28.125,Chirp,8,4,38,1.279921875
19026,176,34,79,28.126,Chirp,8,4,38,37.26100000000004
19181,182,31,127,28.126,Chirp,8,4,38,1.279921875
19027,176,34,78,28.127,Chirp,8,4,38,37.275000000000006
19181,182,31,127,28.127,Chirp,8,4,38,1.279921875
19028,176,34,78,28.128,Chirp,8,4,38,37.28900000000002
19181,182,31,127,28.128,Chirp,8,4,38,1.279921875
19029,176,34,81,28.129,Chirp,8,4,38,37.30600000000004
19181,182,31,127,28.129,Chirp,8,4,38,1.279921875
19030,176,34,77,28.13,Chirp,8,4,38,37.31900000000001
19181,182,31,127,28.13,Chirp,8,4,38,1.279921875
19031,176,34,77,28.131,Chirp,8,4,38,37.33200000000002
19181,182,31,127,28.131,Chirp,8,4,38,1.279921875
19032,176,34,77,28.132,Chirp,8,4,38,37.34500000000004
19181,182,31,127,28.132,Chirp,8,4,38,1.279921875
19033,176,34,78,28.133,Chirp,8,4,38,37.35900000000001
19181,182,31,127,28.133,Chirp,8,4,38,1.279921875
19034,176,34,80,28.134,Chirp,8,4,38,37.37500000000003
19181,182,31,127,28.134,Chirp,8,4,38,1.279921875
19035,176,34,77,28.135,Chirp,8,4,38,37.38800000000005
19181,182,31,127,28.135,Chirp,8,4,38,1.279921875
19036,176,34,77,28.136,Chirp,8,4,38,37.40100000000002
19181,182,31,127,28.136,Chirp,8,4,38,1.279921875
19037,176,34,77,28.137,Chirp,8,4,38,37.41400000000003
19181,182,31,127,28.137,Chirp,8,4,38,1.279921875
19038,176,34,76,28.138,Chirp,8,4,38,37.426000000000045
19181,182,31,127,28.138,Chirp,8,4,38,1.279921875
19039,176,34,79,28.139,Chirp,8,4,38,37.44100000000001
19181,182,31,127,28.139,Chirp,8,4,38,1.279921875
19040,176,34,76,28.14,Chirp,8,4,38,37.453000000000024
19181,182,31,127,28.14,Chirp,8,4,38,1.279921875
19041,176,34,75,28.141,Chirp,8,4,38,37.464
19181,182,31,127,28.141000000000002,Chirp,8,4,38,1.279921875
19042,176,34,76,28.142,Chirp,8,4,38,37.47600000000001
19181,182,31,127,28.142,Chirp,8,4,38,1.279921875
19043,176,34,76,28.143,Chirp,8,4,38,37.48800000000003
19181,182,31,127,28.143,Chirp,8,4,38,1.279921875
19044,176,34,77,28.144,Chirp,8,4,38,37.501
19181,182,31,127,28.144,Chirp,8,4,38,1.279921875
19045,176,34,75,28.145,Chirp,8,4,38,37.512000000000015
19181,182,31,127,28.145,Chirp,8,4,38,1.279921875
19046,176,34,75,28.146,Chirp,8,4,38,37.523000000000025
19181,182,31,127,28.146,Chirp,8,4,38,1.279921875
19047,176,34,75,28.147,Chirp,8,4,38,37.534
19181,182,31,127,28.147,Chirp,8,4,38,1.279921875
19048,176,34,74,28.148,Chirp,8,4,38,37.54400000000001
19181,182,31,127,28.148,Chirp,8,4,38,1.279921875
19049,176,34,76,28.149,Chirp,8,4,38,37.556000000000026
19181,182,31,127,28.149,Chirp,8,4,38,1.279921875
19050,176,34,74,28.15,Chirp,8,4,38,37.566
19181,182,31,127,28.15,Chirp,8,4,38,1.279921875
19051,176,34,73,28.151,Chirp,8,4,38,37.57500000000002
19181,182,31,127,28.151,Chirp,8,4,38,1.279921875
19052,176,34,74,28.152,Chirp,8,4,38,37.58500000000003
19181,182,31,127,28.152,Chirp,8,4,38,1.279921875
19053,176,34,73,28.153,Chirp,8,4,38,37.59400000000001
19181,182,31,127,28.153,Chirp,8,4,38,1.279921875
19054,176,34,75,28.154,Chirp,8,4,38,37.60500000000002
19181,182,31,127,28.154,Chirp,8,4,38,1.279921875
19055,176,34,73,28.155,Chirp,8,4,38,37.61400000000003
19181,182,31,127,28.155,Chirp,8,4,38,1.279921875
19056,176,34,73,28.156,Chirp,8,4,38,37.62300000000001
19181,182,31,127,28.156,Chirp,8,4,38,1.279921875
19057,176,34,72,28.157,Chirp,8,4,38,37.63100000000002
19181,182,31,127,28.157,Chirp,8,4,38,1.279921875
19058,176,34,72,28.158,Chirp,8,4,38,37.63900000000003
19181,182,31,127,28.158,Chirp,8,4,38,1.279921875
19059,176,34,74,28.159,Chirp,8,4,38,37.64900000000001
19181,182,31,127,28.159,Chirp,8,4,38,1.279921875
19060,176,34,72,28.16,Chirp,8,4,38,37.65700000000002
19181,182,31,127,28.16,Chirp,8,4,38,1.279921875
19061,176,34,72,28.161,Chirp,8,4,38,37.66500000000003
19181,182,31,127,28.161,Chirp,8,4,38,1.279921875
19062,176,34,71,28.162,Chirp,8,4,38,37.67200000000001
19181,182,31,127,28.162,Chirp,8,4,38,1.279921875
19063,176,34,71,28.163,Chirp,8,4,38,37.679000000000016
19181,182,31,127,28.163,Chirp,8,4,38,1.279921875
19064,176,34,72,28.164,Chirp,8,4,38,37.687000000000026
19181,182,31,127,28.164,Chirp,8,4,38,1.279921875
19065,176,34,71,28.165,Chirp,8,4,38,37.69400000000001
19181,182,31,127,28.165,Chirp,8,4,38,1.279921875
19066,176,34,71,28.166,Chirp,8,4,38,37.70100000000002
19181,182,31,127,28.166,Chirp,8,4,38,1.279921875
19067,176,34,70,28.167,Chirp,8,4,38,37.70700000000003
19181,182,31,127,28.167,Chirp,8,4,38,1.279921875
19068,176,34,70,28.168,Chirp,8,4,38,37.713000000000015
19181,182,31,127,28.168,Chirp,8,4,38,1.279921875
19069,176,34,70,28.169,Chirp,8,4,38,37.71900000000002
19181,182,31,127,28.169,Chirp,8,4,38,1.279921875
19070,176,34,71,28.17,Chirp,8,4,38,37.72600000000003
19181,182,31,127,28.17,Chirp,8,4,38,1.279921875
19071,176,34,70,28.171,Chirp,8,4,38,37.73200000000001
19181,182,31,127,28.171,Chirp,8,4,38,1.279921875
19072,176,34,69,28.172,Chirp,8,4,38,37.73700000000002
19181,182,31,127,28.172,Chirp,8,4,38,1.279921875
19073,176,34,69,28.173,Chirp,8,4,38,37.74200000000001
19181,182,31,127,28.173000000000002,Chirp,8,4,38,1.279921875
19074,176,34,68,28.174,Chirp,8,4,38,37.75000000000002
19181,182,31,127,28.174,Chirp,8,4,38,1.279921875
19074,176,34,68,28.175,Chirp,8,4,38,37.75000000000002
19181,182,31,127,28.175,Chirp,8,4,38,1.279921875
19076,176,34,68,28.176,Chirp,8,4,38,37.75800000000002
19181,182,31,127,28.176,Chirp,8,4,38,1.279921875
19076,176,34,68,28.177,Chirp,8,4,38,37.75800000000002
19181,182,31,127,28.177,Chirp,8,4,38,1.279921875
19078,176,34,68,28.178,Chirp,8,4,38,37.76200000000002
19181,182,31,127,28.178,Chirp,8,4,38,1.279921875
19079,176,34,67,28.179,Chirp,8,4,38,37.768000000000015
19181,182,31,127,28.179,Chirp,8,4,38,1.279921875
19079,176,34,67,28.18,Chirp,8,4,38,37.768000000000015
19181,182,31,127,28.18,Chirp,8,4,38,1.279921875
19080,176,34,68,28.181,Chirp,8,4,38,37.77200000000002
19181,182,31,127,28.181,Chirp,8,4,38,1.279921875
19081,176,34,67,28.182,Chirp,8,4,38,37.77500000000001
19181,182,31,127,28.182,Chirp,8,4,38,1.279921875
19082,176,34,67,28.183,Chirp,8,4,38,37.77800000000002
19181,182,31,127,28.183,Chirp,8,4,38,1.279921875
19083,176,34,67,28.184,Chirp,8,4,38,37.78100000000002
19181,182,31,127,28.184,Chirp,8,4,38,1.279921875
19084,176,34,66,28.185,Chirp,8,4,38,37.783000000000015
19181,182,31,127,28.185,Chirp,8,4,38,1.279921875
19085,176,34,67,28.186,Chirp,8,4,38,37.786000000000016
19181,182,31,127,28.186,Chirp,8,4,38,1.279921875
19086,176,34,66,28.187,Chirp,8,4,38,37.78800000000002
19181,182,31,127,28.187,Chirp,8,4,38,1.279921875
19087,176,34,65,28.188,Chirp,8,4,38,37.789000000000016
