,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
18900,182,31,96,4.526,Flare,2,3,22,0.96765625
18916,176,34,44,4.527,Flare,2,3,22,4.611999999999997
18900,182,31,96,4.527,Flare,2,3,22,0.96765625
18917,176,34,45,4.528,Flare,2,3,22,4.593000000000008
18900,182,31,96,4.5280000000000005,Flare,2,3,22,0.96765625
18918,176,34,41,4.529,Flare,2,3,22,4.546999999999993
18900,182,31,96,4.529,Flare,2,3,22,0.96765625
18918,176,34,41,4.53,Flare,2,3,22,4.546999999999993
18900,182,31,96,4.53,Flare,2,3,22,0.96765625
18920,176,34,45,4.531,Flare,2,3,22,4.528000000000003
18900,182,31,96,4.531,Flare,2,3,22,0.96765625
18921,176,34,46,4.532,Flare,2,3,22,4.491999999999991
18900,182,31,96,4.532,Flare,2,3,22,0.96765625
18921,176,34,46,4.533,Flare,2,3,22,4.491999999999991
18900,182,31,96,4.533,Flare,2,3,22,0.96765625
18923,176,34,42,4.534,Flare,2,3,22,4.470000000000003
18900,182,31,96,4.534,Flare,2,3,22,0.96765625
18924,176,34,45,4.535,Flare,2,3,22,4.4320000000000075
18900,182,31,96,4.535,Flare,2,3,22,0.96765625
18924,176,34,45,4.536,Flare,2,3,22,4.4320000000000075
18900,182,31,96,4.536,Flare,2,3,22,0.96765625
18926,176,34,47,4.537,Flare,2,3,22,4.415000000000002
18900,182,31,96,4.537,Flare,2,3,22,0.96765625
18927,176,34,47,4.538,Flare,2,3,22,4.397999999999996
18900,182,31,96,4.538,Flare,2,3,22,0.96765625
18928,176,34,42,4.539,Flare,2,3,22,4.376000000000008
18900,182,31,96,4.539,Flare,2,3,22,0.96765625
18929,176,34,47,4.54,Flare,2,3,22,4.341999999999997
18900,182,31,96,4.54,Flare,2,3,22,0.96765625
18929,176,34,47,4.541,Flare,2,3,22,4.341999999999997
18900,182,31,96,4.541,Flare,2,3,22,0.96765625
18931,176,34,47,4.542,Flare,2,3,22,4.325000000000006
18900,182,31,96,4.542,Flare,2,3,22,0.96765625
18932,176,34,47,4.543,Flare,2,3,22,4.308000000000001
18900,182,31,96,4.543,Flare,2,3,22,0.96765625
18933,176,34,44,4.544,Flare,2,3,22,4.288000000000012
18900,182,31,96,4.5440000000000005,Flare,2,3,22,0.96765625
18934,176,34,48,4.545,Flare,2,3,22,4.2720000000000065
18900,182,31,96,4.545,Flare,2,3,22,0.96765625
18935,176,34,47,4.546,Flare,2,3,22,4.255000000000001
18900,182,31,96,4.546,Flare,2,3,22,0.96765625
18936,176,34,48,4.547,Flare,2,3,22,4.223000000000004
18900,182,31,96,4.547,Flare,2,3,22,0.96765625
18936,176,34,48,4.548,Flare,2,3,22,4.223000000000004
18900,182,31,96,4.548,Flare,2,3,22,0.96765625
18937,176,34,48,4.549,Flare,2,3,22,4.191000000000008
18900,182,31,96,4.549,Flare,2,3,22,0.96765625
18937,176,34,48,4.55,Flare,2,3,22,4.191000000000008
18900,182,31,96,4.55,Flare,2,3,22,0.96765625
18939,176,34,49,4.551,Flare,2,3,22,4.176000000000003
18900,182,31,96,4.551,Flare,2,3,22,0.96765625
18940,176,34,49,4.552,Flare,2,3,22,4.161000000000011
18900,182,31,96,4.552,Flare,2,3,22,0.96765625
18941,176,34,49,4.553,Flare,2,3,22,4.146000000000006
18900,182,31,96,4.553,Flare,2,3,22,0.96765625
18942,176,34,48,4.554,Flare,2,3,22,4.130000000000001
18900,182,31,96,4.554,Flare,2,3,22,0.96765625
18943,176,34,46,4.555,Flare,2,3,22,4.112000000000011
18900,182,31,96,4.555,Flare,2,3,22,0.96765625
18944,176,34,50,4.556,Flare,2,3,22,4.098000000000006
18900,182,31,96,4.556,Flare,2,3,22,0.96765625
18945,176,34,49,4.557,Flare,2,3,22,4.083000000000001
18900,182,31,96,4.557,Flare,2,3,22,0.96765625
18946,176,34,50,4.558,Flare,2,3,22,4.069000000000009
18900,182,31,96,4.558,Flare,2,3,22,0.96765625
18947,176,34,50,4.559,Flare,2,3,22,4.055000000000004
18900,182,31,96,4.559,Flare,2,3,22,0.96765625
18948,176,34,48,4.56,Flare,2,3,22,4.039000000000013
18900,182,31,96,4.5600000000000005,Flare,2,3,22,0.96765625
18949,176,34,52,4.561,Flare,2,3,22,4.027000000000009
18900,182,31,96,4.561,Flare,2,3,22,0.96765625
18950,176,34,51,4.562,Flare,2,3,22,4.014000000000005
18900,182,31,96,4.562,Flare,2,3,22,0.96765625
18951,176,34,51,4.563,Flare,2,3,22,4.001000000000012
18900,182,31,96,4.563,Flare,2,3,22,0.96765625
18952,176,34,52,4.564,Flare,2,3,22,3.989000000000008
18900,182,31,96,4.564,Flare,2,3,22,0.96765625
18953,176,34,49,4.565,Flare,2,3,22,3.974000000000003
18900,182,31,96,4.565,Flare,2,3,22,0.96765625
18954,176,34,53,4.566,Flare,2,3,22,3.963000000000009
18900,182,31,96,4.566,Flare,2,3,22,0.96765625
18955,176,34,52,4.567,Flare,2,3,22,3.951000000000005
18900,182,31,96,4.567,Flare,2,3,22,0.96765625
18956,176,34,53,4.568,Flare,2,3,22,3.940000000000011
18900,182,31,96,4.568,Flare,2,3,22,0.96765625
18957,176,34,54,4.569,Flare,2,3,22,3.9300000000000077
18900,182,31,96,4.569,Flare,2,3,22,0.96765625
18958,176,34,51,4.57,Flare,2,3,22,3.9170000000000034
18900,182,31,96,4.57,Flare,2,3,22,0.96765625
18959,176,34,53,4.571,Flare,2,3,22,3.9060000000000095
18900,182,31,96,4.571,Flare,2,3,22,0.96765625
18960,176,34,54,4.572,Flare,2,3,22,3.896000000000006
18900,182,31,96,4.572,Flare,2,3,22,0.96765625
18961,176,34,54,4.573,Flare,2,3,22,3.886000000000003
18900,182,31,96,4.573,Flare,2,3,22,0.96765625
18962,176,34,55,4.574,Flare,2,3,22,3.8770000000000078
18900,182,31,96,4.574,Flare,2,3,22,0.96765625
18963,176,34,55,4.575,Flare,2,3,22,3.8680000000000048
18900,182,31,96,4.575,Flare,2,3,22,0.96765625
18964,176,34,53,4.576,Flare,2,3,22,3.857000000000011
18900,182,31,96,4.5760000000000005,Flare,2,3,22,0.96765625
18965,176,34,55,4.577,Flare,2,3,22,3.848000000000008
18900,182,31,96,4.577,Flare,2,3,22,0.96765625
18966,176,34,55,4.578,Flare,2,3,22,3.839000000000005
18900,182,31,96,4.578,Flare,2,3,22,0.96765625
18967,176,34,56,4.579,Flare,2,3,22,3.8310000000000093
18900,182,31,96,4.579,Flare,2,3,22,0.96765625
18968,176,34,56,4.58,Flare,2,3,22,3.8230000000000066
18900,182,31,96,4.58,Flare,2,3,22,0.96765625
18969,176,34,54,4.581,Flare,2,3,22,3.8130000000000033
18900,182,31,96,4.581,Flare,2,3,22,0.96765625
18970,176,34,57,4.582,Flare,2,3,22,3.806000000000007
18900,182,31,96,4.582,Flare,2,3,22,0.96765625
18971,176,34,57,4.583,Flare,2,3,22,3.799000000000005
18900,182,31,96,4.583,Flare,2,3,22,0.96765625
18972,176,34,57,4.584,Flare,2,3,22,3.7920000000000087
18900,182,31,96,4.584,Flare,2,3,22,0.96765625
18973,176,34,57,4.585,Flare,2,3,22,3.7850000000000064
18900,182,31,96,4.585,Flare,2,3,22,0.96765625
18974,176,34,56,4.586,Flare,2,3,22,3.7770000000000037
18900,182,31,96,4.586,Flare,2,3,22,0.96765625
18975,176,34,58,4.587,Flare,2,3,22,3.771000000000007
18900,182,31,96,4.587,Flare,2,3,22,0.96765625
18976,176,34,57,4.588,Flare,2,3,22,3.7640000000000047
18900,182,31,96,4.588,Flare,2,3,22,0.96765625
18977,176,34,58,4.589,Flare,2,3,22,3.7580000000000027
18900,182,31,96,4.589,Flare,2,3,22,0.96765625
18978,176,34,58,4.59,Flare,2,3,22,3.752000000000006
18900,182,31,96,4.59,Flare,2,3,22,0.96765625
18979,176,34,58,4.591,Flare,2,3,22,3.746000000000004
18900,182,31,96,4.591,Flare,2,3,22,0.96765625
18980,176,34,58,4.592,Flare,2,3,22,3.7400000000000073
18900,182,31,96,4.5920000000000005,Flare,2,3,22,0.96765625
18981,176,34,59,4.593,Flare,2,3,22,3.7350000000000056
18900,182,31,96,4.593,Flare,2,3,22,0.96765625
18982,176,34,59,4.594,Flare,2,3,22,3.730000000000004
18900,182,31,96,4.594,Flare,2,3,22,0.96765625
18983,176,34,60,4.595,Flare,2,3,22,3.726000000000006
18900,182,31,96,4.595,Flare,2,3,22,0.96765625
18984,176,34,58,4.596,Flare,2,3,22,3.720000000000004
18900,182,31,96,4.596,Flare,2,3,22,0.96765625
18985,176,34,60,4.597,Flare,2,3,22,3.716000000000003
18900,182,31,96,4.597,Flare,2,3,22,0.96765625
18986,176,34,60,4.598,Flare,2,3,22,3.712000000000005
18900,182,31,96,4.598,Flare,2,3,22,0.96765625
18987,176,34,60,4.599,Flare,2,3,22,3.7080000000000037
18900,182,31,96,4.599,Flare,2,3,22,0.96765625
18988,176,34,60,4.6,Flare,2,3,22,3.704000000000006
18900,182,31,96,4.6,Flare,2,3,22,0.96765625
18989,176,34,59,4.601,Flare,2,3,22,3.6990000000000043
18900,182,31,96,4.601,Flare,2,3,22,0.96765625
18990,176,34,61,4.602,Flare,2,3,22,3.6960000000000033
18900,182,31,96,4.602,Flare,2,3,22,0.96765625
18991,176,34,60,4.603,Flare,2,3,22,3.6920000000000055
18900,182,31,96,4.603,Flare,2,3,22,0.96765625
18992,176,34,61,4.604,Flare,2,3,22,3.6890000000000045
18900,182,31,96,4.604,Flare,2,3,22,0.96765625
18993,176,34,61,4.605,Flare,2,3,22,3.6860000000000035
18900,182,31,96,4.605,Flare,2,3,22,0.96765625
18994,176,34,60,4.606,Flare,2,3,22,3.6820000000000057
18900,182,31,96,4.606,Flare,2,3,22,0.96765625
18995,176,34,61,4.607,Flare,2,3,22,3.6790000000000047
18900,182,31,96,4.607,Flare,2,3,22,0.96765625
18996,176,34,62,4.608,Flare,2,3,22,3.677000000000006
18900,182,31,96,4.6080000000000005,Flare,2,3,22,0.96765625
18997,176,34,61,4.609,Flare,2,3,22,3.674000000000005
18900,182,31,96,4.609,Flare,2,3,22,0.96765625
18998,176,34,62,4.61,Flare,2,3,22,3.672000000000004
18900,182,31,96,4.61,Flare,2,3,22,0.96765625
18999,176,34,61,4.611,Flare,2,3,22,3.669000000000006
18900,182,31,96,4.611,Flare,2,3,22,0.96765625
19000,176,34,62,4.612,Flare,2,3,22,3.667000000000005
18900,182,31,96,4.612,Flare,2,3,22,0.96765625
19001,176,34,62,4.613,Flare,2,3,22,3.6650000000000045
18900,182,31,96,4.613,Flare,2,3,22,0.96765625
19002,176,34,62,4.614,Flare,2,3,22,3.6630000000000056
18900,182,31,96,4.614,Flare,2,3,22,0.96765625
19003,176,34,62,4.615,Flare,2,3,22,3.661000000000005
18900,182,31,96,4.615,Flare,2,3,22,0.96765625
19004,176,34,61,4.616,Flare,2,3,22,3.6580000000000066
18900,182,31,96,4.616,Flare,2,3,22,0.96765625
19005,176,34,63,4.617,Flare,2,3,22,3.6570000000000062
18900,182,31,96,4.617,Flare,2,3,22,0.96765625
19006,176,34,62,4.618,Flare,2,3,22,3.6550000000000056
18900,182,31,96,4.618,Flare,2,3,22,0.96765625
19007,176,34,63,4.619,Flare,2,3,22,3.654000000000006
18900,182,31,96,4.619,Flare,2,3,22,0.96765625
19008,176,34,62,4.62,Flare,2,3,22,3.6520000000000055
18900,182,31,96,4.62,Flare,2,3,22,0.96765625
19009,176,34,63,4.621,Flare,2,3,22,3.651000000000005
18900,182,31,96,4.621,Flare,2,3,22,0.96765625
19010,176,34,63,4.622,Flare,2,3,22,3.6500000000000057
18900,182,31,96,4.622,Flare,2,3,22,0.96765625
19011,176,34,62,4.623,Flare,2,3,22,3.648000000000005
18900,182,31,96,4.623,Flare,2,3,22,0.96765625
19012,176,34,63,4.624,Flare,2,3,22,3.6470000000000056
18900,182,31,96,4.6240000000000006,Flare,2,3,22,0.96765625
19013,176,34,63,4.625,Flare,2,3,22,3.6460000000000052
18900,182,31,96,4.625,Flare,2,3,22,0.96765625
19014,176,34,62,4.626,Flare,2,3,22,3.6420000000000057
18900,182,31,96,4.626,Flare,2,3,22,0.96765625
19014,176,34,62,4.627,Flare,2,3,22,3.6420000000000057
18900,182,31,96,4.627,Flare,2,3,22,0.96765625
19015,176,34,63,4.628,Flare,2,3,22,3.640000000000006
18900,182,31,96,4.628,Flare,2,3,22,0.96765625
19015,176,34,63,4.629,Flare,2,3,22,3.640000000000006
18900,182,31,96,4.6290000000000004,Flare,2,3,22,0.96765625
19016,176,34,63,4.63,Flare,2,3,22,3.6390000000000056
18900,182,31,96,4.63,Flare,2,3,22,0.96765625
19017,176,34,63,4.631,Flare,2,3,22,3.637000000000006
18900,182,31,96,4.631,Flare,2,3,22,0.96765625
19017,176,34,63,4.632,Flare,2,3,22,3.637000000000006
18900,182,31,96,4.632,Flare,2,3,22,0.96765625
19018,176,34,63,4.633,Flare,2,3,22,3.635000000000005
18900,182,31,96,4.633,Flare,2,3,22,0.96765625
19018,176,34,63,4.634,Flare,2,3,22,3.635000000000005
18900,182,31,96,4.634,Flare,2,3,22,0.96765625
19019,176,34,63,4.635,Flare,2,3,22,3.6330000000000053
18900,182,31,96,4.635,Flare,2,3,22,0.96765625
19019,176,34,63,4.636,Flare,2,3,22,3.6330000000000053
18900,182,31,96,4.636,Flare,2,3,22,0.96765625
19020,176,34,63,4.6370000000000005,Flare,2,3,22,3.6300000000000052
18900,182,31,96,4.6370000000000005,Flare,2,3,22,0.96765625
19020,176,34,63,4.638,Flare,2,3,22,3.6300000000000052
18900,182,31,96,4.638,Flare,2,3,22,0.96765625
19020,176,34,63,4.639,Flare,2,3,22,3.6300000000000052
18900,182,31,96,4.639,Flare,2,3,22,0.96765625
19021,176,34,63,4.640000000000001,Flare,2,3,22,3.624000000000006
18900,182,31,96,4.640000000000001,Flare,2,3,22,0.96765625
19021,176,34,63,4.641,Flare,2,3,22,3.624000000000006
18900,182,31,96,4.641,Flare,2,3,22,0.96765625
19021,176,34,63,4.642,Flare,2,3,22,3.624000000000006
18900,182,31,96,4.642,Flare,2,3,22,0.96765625
19021,176,34,63,4.643,Flare,2,3,22,3.624000000000006
18900,182,31,96,4.643,Flare,2,3,22,0.96765625
19021,176,34,63,4.644,Flare,2,3,22,3.624000000000006
18900,182,31,96,4.644,Flare,2,3,22,0.96765625
19021,176,34,63,4.645,Flare,2,3,22,3.624000000000006
18900,182,31,96,4.645,Flare,2,3,22,0.96765625
19022,176,34,63,4.646,Flare,2,3,22,3.6200000000000054
18900,182,31,96,4.646,Flare,2,3,22,0.96765625
19022,176,34,63,4.647,Flare,2,3,22,3.6200000000000054
18900,182,31,96,4.647,Flare,2,3,22,0.96765625
19022,176,34,63,4.648,Flare,2,3,22,3.6200000000000054
18900,182,31,96,4.648,Flare,2,3,22,0.96765625
19022,176,34,63,4.649,Flare,2,3,22,3.6200000000000054
18900,182,31,96,4.649,Flare,2,3,22,0.96765625
19023,176,34,63,4.65,Flare,2,3,22,3.616000000000006
18900,182,31,96,4.65,Flare,2,3,22,0.96765625
19023,176,34,63,4.651,Flare,2,3,22,3.616000000000006
18900,182,31,96,4.651,Flare,2,3,22,0.96765625
19023,176,34,63,4.652,Flare,2,3,22,3.616000000000006
18900,182,31,96,4.652,Flare,2,3,22,0.96765625
19023,176,34,63,4.653,Flare,2,3,22,3.616000000000006
18900,182,31,96,4.6530000000000005,Flare,2,3,22,0.96765625
19024,176,34,63,4.654,Flare,2,3,22,3.6130000000000058
18900,182,31,96,4.654,Flare,2,3,22,0.96765625
19024,176,34,63,4.655,Flare,2,3,22,3.6130000000000058
18900,182,31,96,4.655,Flare,2,3,22,0.96765625
19024,176,34,63,4.656,Flare,2,3,22,3.6130000000000058
18900,182,31,96,4.656,Flare,2,3,22,0.96765625
19025,176,34,63,4.657,Flare,2,3,22,3.611000000000005
18900,182,31,96,4.657,Flare,2,3,22,0.96765625
19025,176,34,63,4.658,Flare,2,3,22,3.611000000000005
18900,182,31,96,4.658,Flare,2,3,22,0.96765625
19026,176,34,63,4.659,Flare,2,3,22,3.6090000000000053
18900,182,31,96,4.659,Flare,2,3,22,0.96765625
19026,176,34,63,4.66,Flare,2,3,22,3.6090000000000053
18900,182,31,96,4.66,Flare,2,3,22,0.96765625
19027,176,34,63,4.661,Flare,2,3,22,3.6070000000000055
18900,182,31,96,4.661,Flare,2,3,22,0.96765625
19027,176,34,63,4.662,Flare,2,3,22,3.6070000000000055
18900,182,31,96,4.662,Flare,2,3,22,0.96765625
19028,176,34,63,4.663,Flare,2,3,22,3.606000000000005
18900,182,31,96,4.663,Flare,2,3,22,0.96765625
19029,176,34,63,4.664,Flare,2,3,22,3.6040000000000054
18900,182,31,96,4.664,Flare,2,3,22,0.96765625
19029,176,34,63,4.665,Flare,2,3,22,3.6040000000000054
18900,182,31,96,4.665,Flare,2,3,22,0.96765625
19030,176,34,63,4.666,Flare,2,3,22,3.603000000000005
18900,182,31,96,4.666,Flare,2,3,22,0.96765625
19031,176,34,63,4.667,Flare,2,3,22,3.6020000000000056
18900,182,31,96,4.667,Flare,2,3,22,0.96765625
19032,176,34,63,4.668,Flare,2,3,22,3.6010000000000053
18900,182,31,96,4.668,Flare,2,3,22,0.96765625
19033,176,34,63,4.669,Flare,2,3,22,3.600000000000006
18900,182,31,96,4.6690000000000005,Flare,2,3,22,0.96765625
19034,176,34,63,4.67,Flare,2,3,22,3.5990000000000055
18900,182,31,96,4.67,Flare,2,3,22,0.96765625
19035,176,34,63,4.671,Flare,2,3,22,3.598000000000005
18900,182,31,96,4.671,Flare,2,3,22,0.96765625
19036,176,34,63,4.672,Flare,2,3,22,3.5960000000000054
18900,182,31,96,4.672,Flare,2,3,22,0.96765625
19036,176,34,63,4.673,Flare,2,3,22,3.5960000000000054
18900,182,31,96,4.673,Flare,2,3,22,0.96765625
19037,176,34,62,4.674,Flare,2,3,22,3.5940000000000047
18900,182,31,96,4.674,Flare,2,3,22,0.96765625
19038,176,34,63,4.675,Flare,2,3,22,3.5930000000000053
18900,182,31,96,4.675,Flare,2,3,22,0.96765625
19039,176,34,63,4.676,Flare,2,3,22,3.592000000000005
18900,182,31,96,4.676,Flare,2,3,22,0.96765625
19040,176,34,63,4.677,Flare,2,3,22,3.5910000000000055
18900,182,31,96,4.677,Flare,2,3,22,0.96765625
19041,176,34,62,4.678,Flare,2,3,22,3.589000000000005
18900,182,31,96,4.678,Flare,2,3,22,0.96765625
19042,176,34,63,4.679,Flare,2,3,22,3.5880000000000045
18900,182,31,96,4.679,Flare,2,3,22,0.96765625
19043,176,34,62,4.68,Flare,2,3,22,3.5860000000000056
18900,182,31,96,4.68,Flare,2,3,22,0.96765625
19044,176,34,63,4.681,Flare,2,3,22,3.5850000000000053
18900,182,31,96,4.681,Flare,2,3,22,0.96765625
19045,176,34,62,4.682,Flare,2,3,22,3.5830000000000046
18900,182,31,96,4.682,Flare,2,3,22,0.96765625
19046,176,34,62,4.683,Flare,2,3,22,3.5810000000000057
18900,182,31,96,4.683,Flare,2,3,22,0.96765625
19047,176,34,62,4.684,Flare,2,3,22,3.579000000000005
18900,182,31,96,4.684,Flare,2,3,22,0.96765625
19048,176,34,63,4.685,Flare,2,3,22,3.5780000000000056
18900,182,31,96,4.6850000000000005,Flare,2,3,22,0.96765625
19049,176,34,62,4.686,Flare,2,3,22,3.576000000000005
18900,182,31,96,4.686,Flare,2,3,22,0.96765625
19054,176,34,66,7.973,Flare,3,3,23,6.57
19121,182,31,98,7.973,Flare,3,3,23,0.9878125
19055,176,34,67,7.974,Flare,3,3,23,6.573000000000001
19121,182,31,98,7.974,Flare,3,3,23,0.9878125
19056,176,34,67,7.975,Flare,3,3,23,6.576
19121,182,31,98,7.975,Flare,3,3,23,0.9878125
19057,176,34,66,7.976,Flare,3,3,23,6.578
19121,182,31,98,7.976,Flare,3,3,23,0.9878125
19121,182,31,98,7.976999999999999,Flare,3,3,23,0.9878125
19058,176,34,67,7.977,Flare,3,3,23,6.581000000000001
19059,176,34,67,7.978,Flare,3,3,23,6.584
19121,182,31,98,7.978,Flare,3,3,23,0.9878125
19060,176,34,68,7.979,Flare,3,3,23,6.588000000000001
19121,182,31,98,7.979,Flare,3,3,23,0.9878125
19121,182,31,98,7.9799999999999995,Flare,3,3,23,0.9878125
19061,176,34,67,7.98,Flare,3,3,23,6.591000000000002
19062,176,34,68,7.981,Flare,3,3,23,6.595
19121,182,31,98,7.981,Flare,3,3,23,0.9878125
19063,176,34,67,7.982,Flare,3,3,23,6.598000000000001
19121,182,31,98,7.982,Flare,3,3,23,0.9878125
19064,176,34,68,7.983,Flare,3,3,23,6.6019999999999985
19121,182,31,98,7.983,Flare,3,3,23,0.9878125
19065,176,34,69,7.984,Flare,3,3,23,6.607
19121,182,31,98,7.984,Flare,3,3,23,0.9878125
19121,182,31,98,7.984999999999999,Flare,3,3,23,0.9878125
19066,176,34,68,7.985,Flare,3,3,23,6.6110000000000015
19067,176,34,68,7.986,Flare,3,3,23,6.614999999999999
19121,182,31,98,7.986,Flare,3,3,23,0.9878125
19068,176,34,69,7.987,Flare,3,3,23,6.620000000000001
19121,182,31,98,7.987,Flare,3,3,23,0.9878125
19121,182,31,98,7.9879999999999995,Flare,3,3,23,0.9878125
19069,176,34,68,7.988,Flare,3,3,23,6.624000000000002
19070,176,34,69,7.989,Flare,3,3,23,6.629
19121,182,31,98,7.989,Flare,3,3,23,0.9878125
19071,176,34,70,7.99,Flare,3,3,23,6.635000000000002
19121,182,31,98,7.99,Flare,3,3,23,0.9878125
19072,176,34,69,7.991,Flare,3,3,23,6.639999999999999
19121,182,31,98,7.991,Flare,3,3,23,0.9878125
19073,176,34,69,7.992,Flare,3,3,23,6.650000000000002
19121,182,31,98,7.992,Flare,3,3,23,0.9878125
19121,182,31,98,7.992999999999999,Flare,3,3,23,0.9878125
19073,176,34,69,7.993,Flare,3,3,23,6.650000000000002
19075,176,34,70,7.994,Flare,3,3,23,6.655999999999999
19121,182,31,98,7.994,Flare,3,3,23,0.9878125
19076,176,34,71,7.995,Flare,3,3,23,6.663000000000001
19121,182,31,98,7.995,Flare,3,3,23,0.9878125
19121,182,31,98,7.9959999999999996,Flare,3,3,23,0.9878125
19077,176,34,70,7.996,Flare,3,3,23,6.669000000000003
19078,176,34,70,7.997,Flare,3,3,23,6.675
19121,182,31,98,7.997,Flare,3,3,23,0.9878125
19079,176,34,70,7.998,Flare,3,3,23,6.681000000000002
19121,182,31,98,7.998,Flare,3,3,23,0.9878125
19080,176,34,70,7.999,Flare,3,3,23,6.6869999999999985
19121,182,31,98,7.999,Flare,3,3,23,0.9878125
19081,176,34,72,8.0,Flare,3,3,23,6.695000000000001
19121,182,31,98,8.0,Flare,3,3,23,0.9878125
19082,176,34,71,8.001,Flare,3,3,23,6.709000000000006
19121,182,31,98,8.001,Flare,3,3,23,0.9878125
19082,176,34,71,8.002,Flare,3,3,23,6.709000000000006
19121,182,31,98,8.002,Flare,3,3,23,0.9878125
19084,176,34,71,8.003,Flare,3,3,23,6.716000000000002
19121,182,31,98,8.003,Flare,3,3,23,0.9878125
19085,176,34,71,8.004,Flare,3,3,23,6.722999999999998
19121,182,31,98,8.004,Flare,3,3,23,0.9878125
19121,182,31,98,8.004999999999999,Flare,3,3,23,0.9878125
19086,176,34,73,8.005,Flare,3,3,23,6.732000000000009
19087,176,34,71,8.006,Flare,3,3,23,6.739000000000005
19121,182,31,98,8.006,Flare,3,3,23,0.9878125
19088,176,34,71,8.007,Flare,3,3,23,6.746000000000001
19121,182,31,98,8.007,Flare,3,3,23,0.9878125
19089,176,34,72,8.008,Flare,3,3,23,6.753999999999997
19121,182,31,98,8.008,Flare,3,3,23,0.9878125
19090,176,34,71,8.009,Flare,3,3,23,6.7610000000000054
19121,182,31,98,8.009,Flare,3,3,23,0.9878125
19091,176,34,74,8.01,Flare,3,3,23,6.771
19121,182,31,98,8.01,Flare,3,3,23,0.9878125
19092,176,34,72,8.011,Flare,3,3,23,6.7789999999999955
19121,182,31,98,8.011,Flare,3,3,23,0.9878125
19093,176,34,72,8.012,Flare,3,3,23,6.787000000000005
19121,182,31,98,8.012,Flare,3,3,23,0.9878125
19094,176,34,72,8.013,Flare,3,3,23,6.795000000000001
19121,182,31,98,8.013,Flare,3,3,23,0.9878125
19095,176,34,73,8.014,Flare,3,3,23,6.803999999999996
19121,182,31,98,8.014,Flare,3,3,23,0.9878125
19096,176,34,74,8.015,Flare,3,3,23,6.814000000000008
19121,182,31,98,8.015,Flare,3,3,23,0.9878125
19097,176,34,72,8.016,Flare,3,3,23,6.822000000000004
19121,182,31,98,8.016,Flare,3,3,23,0.9878125
19098,176,34,73,8.017,Flare,3,3,23,6.830999999999999
19121,182,31,98,8.017,Flare,3,3,23,0.9878125
19099,176,34,72,8.018,Flare,3,3,23,6.847000000000004
19121,182,31,98,8.018,Flare,3,3,23,0.9878125
19099,176,34,72,8.019,Flare,3,3,23,6.847000000000004
19121,182,31,98,8.019,Flare,3,3,23,0.9878125
19101,176,34,75,8.02,Flare,3,3,23,6.857999999999998
19121,182,31,98,8.02,Flare,3,3,23,0.9878125
19121,182,31,98,8.020999999999999,Flare,3,3,23,0.9878125
19102,176,34,73,8.021,Flare,3,3,23,6.867000000000009
19103,176,34,73,8.022,Flare,3,3,23,6.876000000000004
19121,182,31,98,8.022,Flare,3,3,23,0.9878125
19104,176,34,73,8.023,Flare,3,3,23,6.884999999999999
19121,182,31,98,8.023,Flare,3,3,23,0.9878125
19105,176,34,73,8.024,Flare,3,3,23,6.893999999999994
19121,182,31,98,8.024,Flare,3,3,23,0.9878125
19106,176,34,76,8.025,Flare,3,3,23,6.906000000000009
19121,182,31,98,8.025,Flare,3,3,23,0.9878125
19107,176,34,73,8.026,Flare,3,3,23,6.915000000000004
19121,182,31,98,8.026,Flare,3,3,23,0.9878125
19108,176,34,74,8.027,Flare,3,3,23,6.924999999999998
19121,182,31,98,8.027,Flare,3,3,23,0.9878125
19109,176,34,73,8.028,Flare,3,3,23,6.934000000000009
19121,182,31,98,8.028,Flare,3,3,23,0.9878125
19110,176,34,74,8.029,Flare,3,3,23,6.9440000000000035
19121,182,31,98,8.029,Flare,3,3,23,0.9878125
19111,176,34,73,8.03,Flare,3,3,23,6.9529999999999985
19121,182,31,98,8.03,Flare,3,3,23,0.9878125
19112,176,34,76,8.031,Flare,3,3,23,6.965000000000013
19121,182,31,98,8.031,Flare,3,3,23,0.9878125
19113,176,34,73,8.032,Flare,3,3,23,6.974000000000008
19121,182,31,98,8.032,Flare,3,3,23,0.9878125
19114,176,34,74,8.033,Flare,3,3,23,6.984000000000003
19121,182,31,98,8.033,Flare,3,3,23,0.9878125
19115,176,34,75,8.034,Flare,3,3,23,6.995000000000016
19121,182,31,98,8.034,Flare,3,3,23,0.9878125
19116,176,34,74,8.035,Flare,3,3,23,7.0050000000000106
19121,182,31,98,8.035,Flare,3,3,23,0.9878125
19117,176,34,77,8.036,Flare,3,3,23,7.018000000000003
19121,182,31,98,8.036,Flare,3,3,23,0.9878125
19121,182,31,98,8.036999999999999,Flare,3,3,23,0.9878125
19118,176,34,74,8.037,Flare,3,3,23,7.028000000000016
19119,176,34,73,8.038,Flare,3,3,23,7.037000000000011
19121,182,31,98,8.038,Flare,3,3,23,0.9878125
19120,176,34,74,8.039,Flare,3,3,23,7.047000000000005
19121,182,31,98,8.039,Flare,3,3,23,0.9878125
19123,176,34,75,8.04,Flare,3,3,23,7.057999999999999
19121,182,31,98,8.04,Flare,3,3,23,0.9878125
19126,176,34,76,8.041,Flare,3,3,23,7.070000000000014
19124,182,31,100,8.041,Flare,3,3,23,1.00796875
